road,point,traffic_percent,hour,currentSpeed,freeFlowSpeed
putty road southbound,"-33.00959,150.67702",0.0,07:30,96,96
putty road southbound,"-33.00183,150.68554",0.0,07:30,96,96
putty road southbound,"-32.98628,150.68667",0.0,07:30,90,90
putty road southbound,"-32.98166,150.68543",0.0,07:30,71,71
putty road southbound,"-32.97579,150.68532",0.0,07:30,71,71
putty road southbound,"-32.97,150.68881",0.0,07:30,83,83
putty road southbound,"-32.96049,150.69075",0.0,07:30,79,79
putty road southbound,"-32.94908,150.69696",0.0,07:30,77,77
putty road southbound,"-32.94375,150.7011",0.0,07:30,77,77
putty road southbound,"-32.93777,150.7007",0.0,07:30,74,74
putty road southbound,"-32.93149,150.69968",0.0,07:30,74,74
putty road southbound,"-32.9301,150.69772",0.0,07:30,72,72
putty road southbound,"-32.92829,150.69836",0.0,07:30,83,83
putty road southbound,"-32.92592,150.71045",0.0,07:30,83,83
putty road southbound,"-32.92367,150.71888",0.0,07:30,85,85
putty road southbound,"-32.91717,150.72825",0.0,07:30,84,84
putty road southbound,"-32.91377,150.73862",0.0,07:30,85,85
putty road southbound,"-32.90753,150.74848",0.0,07:30,86,86
putty road southbound,"-32.89307,150.76539",0.0,07:30,94,94
putty road southbound,"-32.88273,150.77427",0.0,07:30,94,94
putty road southbound,"-32.8825,150.77951",0.0,07:30,84,84
putty road southbound,"-32.88104,150.78689",0.0,07:30,84,84
putty road southbound,"-32.87792,150.79216",0.0,07:30,87,87
putty road southbound,"-32.87491,150.80679",0.0,07:30,94,94
putty road southbound,"-32.8746,150.81689",0.0,07:30,91,91
putty road southbound,"-32.86352,150.82782",0.0,07:30,91,91
putty road southbound,"-32.85021,150.83006",0.0,07:30,90,90
putty road southbound,"-32.84181,150.83852",0.0,07:30,86,86
putty road southbound,"-32.83828,150.84682",0.0,07:30,82,82
putty road southbound,"-32.83599,150.85158",0.0,07:30,82,82
putty road southbound,"-32.8316,150.8551",0.0,07:30,82,82
putty road southbound,"-32.82474,150.86285",0.0,07:30,87,87
putty road southbound,"-32.81621,150.86916",0.0,07:30,84,84
putty road southbound,"-32.81432,150.87604",0.0,07:30,84,84
putty road southbound,"-32.81365,150.88345",0.0,07:30,87,87
putty road southbound,"-32.81106,150.89035",0.0,07:30,78,78
putty road southbound,"-32.80836,150.89848",0.0,07:30,76,76
putty road southbound,"-32.80609,150.89775",0.0,07:30,62,62
putty road southbound,"-32.8042,150.9019",0.0,07:30,61,61
putty road southbound,"-32.80222,150.89917",0.0,07:30,62,62
putty road southbound,"-32.80159,150.90279",0.0,07:30,61,61
putty road southbound,"-32.79712,150.89981",0.0,07:30,66,66
putty road southbound,"-32.79524,150.90084",0.0,07:30,66,66
putty road southbound,"-32.79217,150.901",0.0,07:30,66,66
putty road southbound,"-32.78714,150.89877",0.0,07:30,66,66
putty road southbound,"-32.78186,150.89963",0.0,07:30,65,65
putty road southbound,"-32.77776,150.90717",0.0,07:30,67,67
putty road southbound,"-32.77752,150.91078",0.0,07:30,67,67
putty road southbound,"-32.77772,150.91358",0.0,07:30,58,58
putty road southbound,"-32.77698,150.91772",0.0,07:30,58,58
putty road southbound,"-32.77395,150.92033",0.0,07:30,58,58
putty road southbound,"-32.77093,150.92047",0.0,07:30,58,58
putty road southbound,"-32.76764,150.92326",0.0,07:30,60,60
putty road southbound,"-32.76316,150.92353",0.0,07:30,62,62
putty road southbound,"-32.75914,150.924",0.0,07:30,58,58
putty road southbound,"-32.75548,150.92422",0.0,07:30,58,58
putty road southbound,"-32.75292,150.92396",0.0,07:30,62,62
putty road southbound,"-32.75053,150.92207",0.0,07:30,60,60
putty road southbound,"-32.74749,150.92349",0.0,07:30,60,60
putty road southbound,"-32.74476,150.92805",0.0,07:30,60,60
putty road southbound,"-32.74388,150.93205",0.0,07:30,64,64
putty road southbound,"-32.74011,150.93547",0.0,07:30,63,63
putty road southbound,"-32.73572,150.93956",0.0,07:30,64,64
putty road southbound,"-32.73021,150.94177",0.0,07:30,67,67
putty road southbound,"-32.72438,150.944",0.0,07:30,73,73
putty road southbound,"-32.71891,150.94714",0.0,07:30,74,74
putty road southbound,"-32.71338,150.9451",0.0,07:30,79,79
putty road southbound,"-32.70676,150.95189",0.0,07:30,94,94
putty road southbound,"-32.70362,150.95896",0.0,07:30,90,90
putty road southbound,"-32.69815,150.97569",0.0,07:30,96,96
putty road southbound,"-32.6946,150.99256",0.0,07:30,90,90
putty road southbound,"-32.69531,151.00629",0.0,07:30,80,80
putty road southbound,"-32.68349,151.01271",0.0,07:30,94,94
putty road southbound,"-32.67306,151.02525",0.0,07:30,94,94
putty road southbound,"-32.65701,151.02586",0.0,07:30,70,70
putty road southbound,"-32.65179,151.0201",0.0,07:30,69,69
putty road southbound,"-32.64632,151.03294",0.0,07:30,94,94
putty road southbound,"-32.63832,151.05225",0.0,07:30,96,96
putty road southbound,"-32.63137,151.06933",0.0,07:30,98,98
putty road southbound,"-32.62771,151.09672",0.0,07:30,95,95
putty road southbound,"-32.6186,151.0982",0.0,07:30,85,85
putty road southbound,"-32.61725,151.10548",0.0,07:30,93,93
putty road southbound,"-32.61927,151.11748",0.0,07:30,93,93
putty road southbound,"-32.62486,151.12702",0.0,07:30,86,86
putty road southbound,"-32.62358,151.13817",0.0,07:30,97,97
putty road southbound,"-32.61776,151.14697",0.0,07:30,95,95
putty road southbound,"-32.59775,151.1468",0.0,07:30,96,96
putty road southbound,"-32.58545,151.15407",0.0,07:30,95,95
putty road southbound,"-32.57037,151.1636",0.0,07:30,38,38
Newcastle Street Eastbound,"-32.74798,151.58274",0.0,07:30,55,55
Newcastle Street Westbound,"-32.75186,151.58593",0.28,07:30,36,50
Appin Road 7750 Northbound,"-34.20157,150.78721",0.0,07:30,51,51
Appin Road 7750 Northbound,"-34.19388,150.78971",0.0,07:30,51,51
Appin Road 7750 Northbound,"-34.19201,150.79025",0.0,07:30,54,54
Appin Road 7750 Northbound,"-34.18781,150.79052",0.0,07:30,54,54
Appin Road 7750 Northbound,"-34.17589,150.79066",0.0,07:30,72,72
Appin Road 7750 Northbound,"-34.16107,150.78963",0.0,07:30,82,82
Appin Road 7750 Northbound,"-34.14677,150.79044",0.0,07:30,80,80
Appin Road 7750 Northbound,"-34.1268,150.79207",0.0,07:30,79,79
Appin Road 7750 Northbound,"-34.11455,150.79767",0.0,07:30,72,72
Appin Road 7750 Northbound,"-34.11132,150.79839",0.0,07:30,62,62
Appin Road 7750 Northbound,"-34.10168,150.80255",0.0,07:30,70,70
Appin Road 7750 Northbound,"-34.08596,150.80632",0.21739130434782605,07:30,54,69
Appin Road 7750 Northbound,"-34.07583,150.80822",0.0,07:30,64,64
Appin Road 7750 Southbound,"-34.08122,150.80805",0.0,07:30,55,55
Appin Road 7750 Southbound,"-34.09959,150.80352",0.0,07:30,51,51
Appin Road 7750 Southbound,"-34.11051,150.79862",0.0,07:30,69,69
Appin Road 7750 Southbound,"-34.1143,150.79787",0.0,07:30,56,56
Appin Road 7750 Southbound,"-34.12354,150.7941",0.0,07:30,80,80
Appin Road 7750 Southbound,"-34.14373,150.79049",0.0,07:30,80,80
Appin Road 7750 Southbound,"-34.15693,150.79106",0.0,07:30,82,82
Appin Road 7750 Southbound,"-34.17166,150.78965",0.0,07:30,82,82
Appin Road 7750 Southbound,"-34.18569,150.79077",0.0,07:30,72,72
Appin Road 7750 Southbound,"-34.18946,150.7907",0.0,07:30,54,54
Appin Road 7750 Southbound,"-34.19387,150.7899",0.0,07:30,54,54
Appin Road 7750 Southbound,"-34.20127,150.78733",0.0,07:30,51,51
Appin Road 7759 Northbound,"-34.29932,150.90566",0.0,07:30,88,88
Appin Road 7759 Northbound,"-34.28467,150.89897",0.0,07:30,88,88
Appin Road 7759 Northbound,"-34.27442,150.89525",0.0,07:30,91,91
Appin Road 7759 Northbound,"-34.26562,150.8916",0.0,07:30,93,93
Appin Road 7759 Northbound,"-34.25925,150.87551",0.0,07:30,92,92
Appin Road 7759 Northbound,"-34.25,150.85451",0.0,07:30,92,92
Appin Road 7759 Northbound,"-34.24135,150.83928",0.0,07:30,92,92
Appin Road 7759 Northbound,"-34.23286,150.82208",0.0,07:30,88,88
Appin Road 7759 Northbound,"-34.22155,150.80996",0.0,07:30,87,87
Appin Road 7759 Northbound,"-34.21345,150.79945",0.0,07:30,69,69
Appin Road 7759 Northbound,"-34.20814,150.79484",0.0,07:30,63,63
Appin Road 7759 Southbound,"-34.20978,150.7966",0.0,07:30,69,69
Appin Road 7759 Southbound,"-34.21547,150.80182",0.0,07:30,69,69
Appin Road 7759 Southbound,"-34.22487,150.81304",0.0,07:30,88,88
Appin Road 7759 Southbound,"-34.23602,150.82717",0.0,07:30,91,91
Appin Road 7759 Southbound,"-34.24463,150.84443",0.0,07:30,92,92
Appin Road 7759 Southbound,"-34.2507,150.86037",0.0,07:30,92,92
Appin Road 7759 Southbound,"-34.26196,150.87969",0.0,07:30,92,92
Appin Road 7759 Southbound,"-34.26703,150.89378",0.0,07:30,93,93
Appin Road 7759 Southbound,"-34.27712,150.8947",0.0,07:30,91,91
Appin Road 7759 Southbound,"-34.28752,150.90043",0.0,07:30,88,88
Appin Road 7759 Southbound,"-34.3012,150.90544",0.0,07:30,80,80
Pennant Hills Northbound,"-33.7943,151.01732",0.0,07:30,53,53
Pennant Hills Northbound,"-33.78953,151.02319",0.2909090909090909,07:30,39,55
Pennant Hills Northbound,"-33.78653,151.03099",0.0,07:30,55,55
Pennant Hills Northbound,"-33.78626,151.03776",0.0,07:30,55,55
Pennant Hills Northbound,"-33.78444,151.04394",0.4358974358974359,07:30,22,39
Pennant Hills Northbound,"-33.78308,151.04697",0.20408163265306123,07:30,39,49
Pennant Hills Northbound,"-33.78031,151.05174",0.0,07:30,46,46
Pennant Hills Northbound,"-33.7764,151.05145",0.0,07:30,57,57
Pennant Hills Northbound,"-33.76919,151.04949",0.0,07:30,56,56
Pennant Hills Northbound,"-33.7655,151.04729",0.3653846153846154,07:30,33,52
Pennant Hills Northbound,"-33.76099,151.04848",0.2592592592592593,07:30,40,54
Pennant Hills Northbound,"-33.75493,151.04778",0.5192307692307692,07:30,25,52
Pennant Hills Northbound,"-33.74806,151.04986",0.0,07:30,56,56
Pennant Hills Northbound,"-33.74164,151.05661",0.0,07:30,56,56
Pennant Hills Southbound,"-33.74652,151.05166",0.0,07:30,65,65
Pennant Hills Southbound,"-33.75151,151.04894",0.0,07:30,61,61
Pennant Hills Southbound,"-33.75845,151.04913",0.6,07:30,10,25
Pennant Hills Southbound,"-33.76317,151.04773",0.2592592592592593,07:30,40,54
Pennant Hills Southbound,"-33.7682,151.0483",0.0,07:30,56,56
Pennant Hills Southbound,"-33.77314,151.05122",0.0,07:30,57,57
Pennant Hills Southbound,"-33.77971,151.05233",0.5,07:30,13,26
Pennant Hills Southbound,"-33.78284,151.04813",0.20408163265306123,07:30,39,49
Pennant Hills Southbound,"-33.78381,151.04444",0.4358974358974359,07:30,22,39
Pennant Hills Southbound,"-33.78588,151.03889",0.0,07:30,56,56
Pennant Hills Southbound,"-33.78597,151.03251",0.0,07:30,56,56
Pennant Hills Southbound,"-33.78858,151.02616",0.0,07:30,58,58
Pennant Hills Southbound,"-33.79405,151.01802",0.41509433962264153,07:30,31,53
Pennant Hills Eastbound,"-33.74023,151.06201",0.0,07:30,56,56
Pennant Hills Eastbound,"-33.73898,151.07148",0.0,07:30,56,56
Pennant Hills Eastbound,"-33.73663,151.07463",0.0,07:30,56,56
Pennant Hills Eastbound,"-33.73273,151.07796",0.0,07:30,57,57
Pennant Hills Eastbound,"-33.72872,151.08386",0.3846153846153846,07:30,32,52
Pennant Hills Eastbound,"-33.72533,151.08485",0.0,07:30,60,60
Pennant Hills Eastbound,"-33.72357,151.09061",0.0,07:30,60,60
Pennant Hills Eastbound,"-33.72445,151.09688",0.2857142857142857,07:30,45,63
Pennant Hills Eastbound,"-33.72197,151.10332",0.3090909090909091,07:30,38,55
Pennant Hills Eastbound,"-33.7186,151.10796",0.4545454545454546,07:30,18,33
Pennant Hills Westbound,"-33.72122,151.10482",0.25,07:30,45,60
Pennant Hills Westbound,"-33.72457,151.09768",0.0,07:30,61,61
Pennant Hills Westbound,"-33.72344,151.09131",0.0,07:30,61,61
Pennant Hills Westbound,"-33.72475,151.08632",0.0,07:30,61,61
Pennant Hills Westbound,"-33.72833,151.08409",0.24,07:30,38,50
Pennant Hills Westbound,"-33.73195,151.07957",0.0,07:30,60,60
Pennant Hills Westbound,"-33.73554,151.07617",0.0,07:30,60,60
Pennant Hills Westbound,"-33.73902,151.07196",0.0,07:30,52,52
Pennant Hills Westbound,"-33.73981,151.06535",0.0,07:30,54,54
Elizabeth Drive2 Westbound,"-33.91864,150.9162",0.0,07:30,54,54
Elizabeth Drive2 Westbound,"-33.91629,150.91089",0.0,07:30,56,56
Elizabeth Drive2 Westbound,"-33.91252,150.90486",0.0,07:30,58,58
Elizabeth Drive2 Westbound,"-33.90749,150.89859",0.0,07:30,42,42
Elizabeth Drive2 Westbound,"-33.89904,150.89502",0.0,07:30,53,53
Elizabeth Drive2 Westbound,"-33.89392,150.88995",0.0,07:30,51,51
Elizabeth Drive2 Westbound,"-33.88877,150.88192",0.2666666666666667,07:30,33,45
Elizabeth Drive2 Westbound,"-33.88608,150.87129",0.0,07:30,55,55
Elizabeth Drive2 Westbound,"-33.88343,150.86188",0.0,07:30,60,60
Elizabeth Drive2 Eastbound,"-33.8835,150.85257",0.0,07:30,67,67
Elizabeth Drive2 Eastbound,"-33.88325,150.86277",0.24590163934426235,07:30,46,61
Elizabeth Drive2 Eastbound,"-33.88681,150.8737",0.0,07:30,68,68
Elizabeth Drive2 Eastbound,"-33.88917,150.88284",0.0,07:30,48,48
Elizabeth Drive2 Eastbound,"-33.89385,150.89002",0.0,07:30,54,54
Elizabeth Drive2 Eastbound,"-33.89887,150.89493",0.0,07:30,53,53
Elizabeth Drive2 Eastbound,"-33.90717,150.89848",0.0,07:30,42,42
Elizabeth Drive2 Eastbound,"-33.91244,150.90493",0.0,07:30,54,54
Elizabeth Drive2 Eastbound,"-33.91691,150.9118",0.2727272727272727,07:30,40,55
Elizabeth Drive2 Eastbound,"-33.91914,150.91845",0.47058823529411764,07:30,18,34
Elizabeth Drive Westbound,"-33.87716,150.84332",0.5,07:30,13,26
Elizabeth Drive Westbound,"-33.87476,150.83832",0.0,07:30,71,71
Elizabeth Drive Westbound,"-33.87603,150.82784",0.0,07:30,64,64
Elizabeth Drive Westbound,"-33.88073,150.81972",0.0,07:30,71,71
Elizabeth Drive Westbound,"-33.88042,150.8097",0.0,07:30,76,76
Elizabeth Drive Westbound,"-33.88076,150.80432",0.0,07:30,70,70
Elizabeth Drive Westbound,"-33.88049,150.79247",0.0,07:30,60,60
Elizabeth Drive Westbound,"-33.87824,150.78295",0.0,07:30,71,71
Elizabeth Drive Westbound,"-33.87576,150.76878",0.0,07:30,76,76
Elizabeth Drive Westbound,"-33.87385,150.75439",0.0,07:30,68,68
Elizabeth Drive Westbound,"-33.87348,150.74997",0.0,07:30,68,68
