2021-07-28T09:08:30+10:00,2021-07-28T09:09:10+10:00,41,-33.87201,151.20278,-33.86714,151.20279,route34
2021-07-28T09:08:31+10:00,2021-07-28T09:23:11+10:00,880,-33.86996,151.20312,-33.86499,151.2037,route35
2021-07-28T09:08:31+10:00,2021-07-28T09:19:39+10:00,668,-33.8682,151.20282,-33.86356,151.20439,route36
2021-07-28T09:08:31+10:00,2021-07-28T09:09:08+10:00,37,-33.8659,151.20326,-33.8623,151.20497,route37
2021-07-28T09:08:32+10:00,2021-07-28T09:09:31+10:00,60,-33.86429,151.20404,-33.86028,151.2057,route38
2021-07-28T09:08:32+10:00,2021-07-28T09:09:07+10:00,35,-33.86323,151.20456,-33.85975,151.20597,route39
2021-07-28T09:08:32+10:00,2021-07-28T09:18:22+10:00,590,-33.86085,151.2055,-33.85887,151.20652,route40
2021-07-28T09:08:33+10:00,2021-07-28T09:15:13+10:00,400,-33.86006,151.20582,-33.86083,151.2059,route41
2021-07-28T09:08:33+10:00,2021-07-28T09:18:00+10:00,567,-33.85944,151.20619,-33.86209,151.20546,route42
2021-07-28T09:08:33+10:00,2021-07-28T09:08:51+10:00,19,-33.86038,151.20601,-33.86318,151.20487,route43
2021-07-28T09:08:34+10:00,2021-07-28T09:08:54+10:00,20,-33.86109,151.20582,-33.86396,151.20436,route44
2021-07-28T09:08:34+10:00,2021-07-28T09:08:57+10:00,23,-33.86279,151.20509,-33.86609,151.20329,route45
2021-07-28T09:08:34+10:00,2021-07-28T09:09:03+10:00,30,-33.86356,151.20462,-33.86797,151.20292,route46
2021-07-28T09:08:34+10:00,2021-07-28T09:18:22+10:00,589,-33.86504,151.20379,-33.86974,151.20321,route47
2021-07-28T09:08:35+10:00,2021-07-28T09:08:56+10:00,21,-33.86716,151.2029,-33.87048,151.20329,route48
2021-07-28T09:08:35+10:00,2021-07-28T09:08:50+10:00,16,-33.86895,151.20309,-33.87129,151.20329,route49
2021-07-28T09:08:35+10:00,2021-07-28T09:16:00+10:00,446,-33.8704,151.20326,-33.87204,151.20369,route50
2021-07-28T09:08:36+10:00,2021-07-28T09:16:53+10:00,497,-33.87108,151.20335,-33.8729,151.20348,route51
2021-07-28T09:08:36+10:00,2021-07-28T09:08:50+10:00,14,-33.87145,151.20331,-33.87335,151.20299,route52
2021-07-28T09:08:37+10:00,2021-07-28T09:11:23+10:00,166,-33.87204,151.20369,-33.87378,151.20267,route53
2021-07-28T09:08:37+10:00,2021-07-28T09:08:49+10:00,12,-33.87305,151.20318,-33.8742,151.20173,route54
2021-07-28T09:08:37+10:00,2021-07-28T09:08:51+10:00,15,-33.87352,151.20287,-33.8744,151.20065,route55
2021-07-28T09:08:38+10:00,2021-07-28T09:12:56+10:00,258,-33.87397,151.2024,-33.87464,151.19859,route56
2021-07-28T09:08:38+10:00,2021-07-28T09:08:56+10:00,18,-33.87435,151.20108,-33.8748,151.1979,route57
2021-07-28T09:08:38+10:00,2021-07-28T09:08:55+10:00,17,-33.87453,151.19927,-33.87505,151.19639,route58
2021-07-28T09:08:38+10:00,2021-07-28T09:08:58+10:00,20,-33.8747,151.19823,-33.87443,151.19512,route59
2021-07-28T09:08:39+10:00,2021-07-28T09:09:03+10:00,24,-33.87504,151.19687,-33.873,151.19406,route60
2021-07-28T09:08:39+10:00,2021-07-28T09:14:57+10:00,378,-33.87488,151.19575,-33.8719,151.19321,route61
2021-07-28T09:08:39+10:00,2021-07-28T09:09:01+10:00,23,-33.87375,151.19459,-33.87126,151.1924,route62
2021-07-28T09:08:40+10:00,2021-07-28T09:14:59+10:00,380,-33.87262,151.19376,-33.87095,151.191,route63
2021-07-28T09:08:40+10:00,2021-07-28T09:26:45+10:00,1086,-33.87162,151.19295,-33.8615,151.21259,route64
2021-07-28T09:08:41+10:00,2021-07-28T09:26:43+10:00,1083,-33.87108,151.19187,-33.86161,151.21329,route65
2021-07-28T09:08:41+10:00,2021-07-28T09:26:40+10:00,1079,-33.87077,151.19038,-33.86197,151.2139,route66
2021-07-28T09:08:41+10:00,2021-07-28T09:08:54+10:00,13,-33.86159,151.21311,-33.86274,151.21385,route67
2021-07-28T09:08:42+10:00,2021-07-28T09:08:59+10:00,18,-33.86176,151.2137,-33.86327,151.21347,route68
2021-07-28T09:08:42+10:00,2021-07-28T09:09:29+10:00,48,-33.86231,151.21397,-33.86298,151.21336,route69
2021-07-28T09:08:42+10:00,2021-07-28T09:09:29+10:00,47,-33.86312,151.21366,-33.86206,151.21351,route70
2021-07-28T09:08:43+10:00,2021-07-28T09:09:04+10:00,21,-33.8633,151.21326,-33.86172,151.21317,route71
2021-07-28T09:08:43+10:00,2021-07-28T09:08:58+10:00,16,-33.86265,151.21349,-33.86155,151.21224,route72
2021-07-28T09:08:43+10:00,2021-07-28T09:09:11+10:00,29,-33.86186,151.21337,-33.86127,151.20898,route73
2021-07-28T09:08:44+10:00,2021-07-28T09:09:16+10:00,32,-33.86159,151.21256,-33.86108,151.20729,route74
2021-07-28T09:08:44+10:00,2021-07-28T09:18:34+10:00,591,-33.8614,151.21053,-33.86103,151.20625,route75
2021-07-28T09:08:44+10:00,2021-07-28T09:20:34+10:00,711,-33.86119,151.20833,-33.86071,151.20576,route76
2021-07-28T09:08:45+10:00,2021-07-28T09:13:13+10:00,269,-33.86101,151.20625,-33.86044,151.20544,route77
2021-07-28T09:08:45+10:00,2021-07-28T09:21:47+10:00,783,-33.8609,151.20588,-33.86019,151.20476,route78
2021-07-28T09:08:45+10:00,2021-07-28T09:18:34+10:00,589,-33.86055,151.2056,-33.86024,151.20455,route79
2021-07-28T09:08:46+10:00,2021-07-28T09:18:09+10:00,563,-33.86012,151.20517,-33.8605,151.20432,route80
2021-07-28T09:08:46+10:00,2021-07-28T09:08:54+10:00,8,-33.86019,151.2047,-33.86085,151.20436,route81
2021-07-28T09:08:46+10:00,2021-07-28T09:08:55+10:00,10,-33.86037,151.20439,-33.86112,151.20485,route82
2021-07-28T09:08:46+10:00,2021-07-28T09:08:57+10:00,11,-33.86068,151.2043,-33.86085,151.20534,route83
2021-07-28T09:08:47+10:00,2021-07-28T09:08:58+10:00,12,-33.86104,151.20454,-33.8604,151.20545,route84
2021-07-28T09:08:47+10:00,2021-07-28T09:12:47+10:00,241,-33.86102,151.20515,-33.83943,151.21091,route85
2021-07-28T09:08:47+10:00,2021-07-28T09:13:11+10:00,264,-33.86067,151.20541,-33.84246,151.21116,route86
2021-07-28T09:08:48+10:00,2021-07-28T09:10:03+10:00,75,-33.83874,151.21102,-33.84531,151.2122,route87
2021-07-28T09:08:48+10:00,2021-07-28T09:09:51+10:00,64,-33.84133,151.21089,-33.84674,151.21259,route88
2021-07-28T09:08:48+10:00,2021-07-28T09:09:27+10:00,39,-33.84409,151.21175,-33.84813,151.21278,route89
