road,point,hour,traffic_percent,currentSpeed,freeFlowSpeed,num_Vehicles
Cahill Expressway Northbound,"-33.86155,151.21224",10:15,0.0,61,61,749.0
Cahill Expressway Northbound,"-33.86094,151.20603",10:15,0.0,59,59,749.0
Cahill Expressway Northbound,"-33.86024,151.20454",10:15,0.0,61,61,749.0
Cahill Expressway Northbound,"-33.86102,151.20515",10:15,0.0,61,61,749.0
Cahill Expressway Northbound,"-33.86161,151.21329",10:30,0.0,42,42,749.0
Cahill Expressway Northbound,"-33.8633,151.21326",10:30,0.0,42,42,749.0
Cahill Expressway Northbound,"-33.86155,151.21224",10:30,0.0,61,61,749.0
Cahill Expressway Northbound,"-33.86094,151.20603",10:30,0.0,59,59,749.0
Cahill Expressway Northbound,"-33.86024,151.20454",10:30,0.0,61,61,749.0
Cahill Expressway Northbound,"-33.86102,151.20515",10:30,0.0,61,61,749.0
Cahill Expressway Northbound,"-33.86161,151.21329",10:45,0.0,42,42,749.0
Cahill Expressway Northbound,"-33.8633,151.21326",10:45,0.0,42,42,749.0
Cahill Expressway Northbound,"-33.86155,151.21224",10:45,0.0,61,61,749.0
Cahill Expressway Northbound,"-33.86094,151.20603",10:45,0.0,59,59,749.0
Cahill Expressway Northbound,"-33.86024,151.20454",10:45,0.0,61,61,749.0
Cahill Expressway Northbound,"-33.86102,151.20515",10:45,0.0,61,61,749.0
Elizabeth Drive Eastbound,"-33.86547,150.69865",06:00,0.0,49,49,823.0
Elizabeth Drive Eastbound,"-33.86461,150.70842",06:00,0.0,75,75,823.0
Elizabeth Drive Eastbound,"-33.86851,150.71696",06:00,37.5,40,64,823.0
Elizabeth Drive Eastbound,"-33.87107,150.73361",06:00,0.0,78,78,823.0
Elizabeth Drive Eastbound,"-33.87338,150.75003",06:00,0.0,75,75,823.0
Elizabeth Drive Eastbound,"-33.87418,150.75697",06:00,0.0,73,73,823.0
Elizabeth Drive Eastbound,"-33.87592,150.76988",06:00,0.0,75,75,823.0
Elizabeth Drive Eastbound,"-33.87935,150.78513",06:00,0.0,68,68,823.0
Elizabeth Drive Eastbound,"-33.8807,150.79352",06:00,0.0,62,62,823.0
Elizabeth Drive Eastbound,"-33.88072,150.80624",06:00,0.0,66,66,823.0
Elizabeth Drive Eastbound,"-33.88042,150.8097",06:00,0.0,66,66,823.0
Elizabeth Drive Eastbound,"-33.88073,150.81972",06:00,0.0,70,70,823.0
Elizabeth Drive Eastbound,"-33.87603,150.82784",06:00,0.0,66,66,823.0
Elizabeth Drive Eastbound,"-33.87476,150.83832",06:00,0.0,70,70,823.0
Elizabeth Drive Eastbound,"-33.877,150.84343",06:00,0.0,66,66,823.0
Elizabeth Drive Eastbound,"-33.86547,150.69865",06:15,0.0,49,49,823.0
Elizabeth Drive Eastbound,"-33.86461,150.70842",06:15,0.0,75,75,823.0
Elizabeth Drive Eastbound,"-33.86851,150.71696",06:15,0.0,64,64,823.0
Elizabeth Drive Eastbound,"-33.87107,150.73361",06:15,0.0,78,78,823.0
Elizabeth Drive Eastbound,"-33.87338,150.75003",06:15,0.0,75,75,823.0
Elizabeth Drive Eastbound,"-33.87418,150.75697",06:15,0.0,73,73,823.0
Elizabeth Drive Eastbound,"-33.87592,150.76988",06:15,0.0,75,75,823.0
Elizabeth Drive Eastbound,"-33.87935,150.78513",06:15,13.235294117647056,59,68,823.0
Elizabeth Drive Eastbound,"-33.8807,150.79352",06:15,0.0,62,62,823.0
Elizabeth Drive Eastbound,"-33.88072,150.80624",06:15,0.0,66,66,823.0
Elizabeth Drive Eastbound,"-33.88042,150.8097",06:15,0.0,66,66,823.0
Elizabeth Drive Eastbound,"-33.88073,150.81972",06:15,0.0,70,70,823.0
Elizabeth Drive Eastbound,"-33.87603,150.82784",06:15,0.0,66,66,823.0
Elizabeth Drive Eastbound,"-33.87476,150.83832",06:15,0.0,70,70,823.0
Elizabeth Drive Eastbound,"-33.877,150.84343",06:15,0.0,66,66,823.0
Elizabeth Drive Eastbound,"-33.86547,150.69865",06:30,0.0,49,49,823.0
Elizabeth Drive Eastbound,"-33.86461,150.70842",06:30,0.0,75,75,823.0
Elizabeth Drive Eastbound,"-33.86851,150.71696",06:30,0.0,65,65,823.0
Elizabeth Drive Eastbound,"-33.87107,150.73361",06:30,0.0,78,78,823.0
Elizabeth Drive Eastbound,"-33.87338,150.75003",06:30,0.0,75,75,823.0
Elizabeth Drive Eastbound,"-33.87418,150.75697",06:30,0.0,71,71,823.0
Elizabeth Drive Eastbound,"-33.87592,150.76988",06:30,0.0,75,75,823.0
Elizabeth Drive Eastbound,"-33.87935,150.78513",06:30,0.0,67,67,823.0
Elizabeth Drive Eastbound,"-33.8807,150.79352",06:30,0.0,62,62,823.0
Elizabeth Drive Eastbound,"-33.88072,150.80624",06:30,0.0,66,66,823.0
Elizabeth Drive Eastbound,"-33.88042,150.8097",06:30,0.0,69,69,823.0
Elizabeth Drive Eastbound,"-33.88073,150.81972",06:30,0.0,70,70,823.0
Elizabeth Drive Eastbound,"-33.87603,150.82784",06:30,0.0,69,69,823.0
Elizabeth Drive Eastbound,"-33.87476,150.83832",06:30,0.0,70,70,823.0
Elizabeth Drive Eastbound,"-33.877,150.84343",06:30,0.0,69,69,823.0
Elizabeth Drive Eastbound,"-33.86547,150.69865",06:45,0.0,49,49,823.0
Elizabeth Drive Eastbound,"-33.86461,150.70842",06:45,0.0,75,75,823.0
Elizabeth Drive Eastbound,"-33.86851,150.71696",06:45,56.92307692307692,28,65,823.0
Elizabeth Drive Eastbound,"-33.87107,150.73361",06:45,0.0,78,78,823.0
Elizabeth Drive Eastbound,"-33.87338,150.75003",06:45,0.0,75,75,823.0
Elizabeth Drive Eastbound,"-33.87418,150.75697",06:45,0.0,71,71,823.0
Elizabeth Drive Eastbound,"-33.87592,150.76988",06:45,0.0,75,75,823.0
Elizabeth Drive Eastbound,"-33.87935,150.78513",06:45,0.0,67,67,823.0
Elizabeth Drive Eastbound,"-33.8807,150.79352",06:45,0.0,62,62,823.0
Elizabeth Drive Eastbound,"-33.88072,150.80624",06:45,0.0,66,66,823.0
Elizabeth Drive Eastbound,"-33.88042,150.8097",06:45,0.0,69,69,823.0
Elizabeth Drive Eastbound,"-33.88073,150.81972",06:45,0.0,70,70,823.0
Elizabeth Drive Eastbound,"-33.87603,150.82784",06:45,0.0,69,69,823.0
Elizabeth Drive Eastbound,"-33.87476,150.83832",06:45,0.0,70,70,823.0
Elizabeth Drive Eastbound,"-33.877,150.84343",06:45,0.0,69,69,823.0
Elizabeth Drive Eastbound,"-33.86547,150.69865",10:00,0.0,49,49,628.0
Elizabeth Drive Eastbound,"-33.86461,150.70842",10:00,0.0,75,75,628.0
Elizabeth Drive Eastbound,"-33.86851,150.71696",10:00,0.0,64,64,628.0
Elizabeth Drive Eastbound,"-33.87107,150.73361",10:00,0.0,78,78,628.0
Elizabeth Drive Eastbound,"-33.87338,150.75003",10:00,0.0,75,75,628.0
Elizabeth Drive Eastbound,"-33.87418,150.75697",10:00,0.0,71,71,628.0
Elizabeth Drive Eastbound,"-33.87592,150.76988",10:00,0.0,75,75,628.0
Elizabeth Drive Eastbound,"-33.87935,150.78513",10:00,0.0,67,67,628.0
Elizabeth Drive Eastbound,"-33.8807,150.79352",10:00,0.0,62,62,628.0
Elizabeth Drive Eastbound,"-33.88072,150.80624",10:00,0.0,66,66,628.0
Elizabeth Drive Eastbound,"-33.88042,150.8097",10:00,0.0,69,69,628.0
Elizabeth Drive Eastbound,"-33.88073,150.81972",10:00,0.0,70,70,628.0
Elizabeth Drive Eastbound,"-33.87603,150.82784",10:00,0.0,69,69,628.0
Elizabeth Drive Eastbound,"-33.87476,150.83832",10:00,0.0,70,70,628.0
Elizabeth Drive Eastbound,"-33.877,150.84343",10:00,0.0,69,69,628.0
Elizabeth Drive Eastbound,"-33.86547,150.69865",10:15,0.0,49,49,628.0
Elizabeth Drive Eastbound,"-33.86461,150.70842",10:15,0.0,75,75,628.0
Elizabeth Drive Eastbound,"-33.86851,150.71696",10:15,0.0,64,64,628.0
Elizabeth Drive Eastbound,"-33.87107,150.73361",10:15,0.0,78,78,628.0
Elizabeth Drive Eastbound,"-33.87338,150.75003",10:15,0.0,75,75,628.0
Elizabeth Drive Eastbound,"-33.87418,150.75697",10:15,0.0,71,71,628.0
Elizabeth Drive Eastbound,"-33.87592,150.76988",10:15,0.0,75,75,628.0
Elizabeth Drive Eastbound,"-33.87935,150.78513",10:15,0.0,67,67,628.0
Elizabeth Drive Eastbound,"-33.8807,150.79352",10:15,0.0,62,62,628.0
Elizabeth Drive Eastbound,"-33.88072,150.80624",10:15,0.0,66,66,628.0
Elizabeth Drive Eastbound,"-33.88042,150.8097",10:15,0.0,69,69,628.0
Elizabeth Drive Eastbound,"-33.88073,150.81972",10:15,0.0,70,70,628.0
Elizabeth Drive Eastbound,"-33.87603,150.82784",10:15,0.0,69,69,628.0
Elizabeth Drive Eastbound,"-33.87476,150.83832",10:15,0.0,70,70,628.0
Elizabeth Drive Eastbound,"-33.877,150.84343",10:15,0.0,69,69,628.0
Elizabeth Drive Eastbound,"-33.86547,150.69865",10:30,0.0,49,49,628.0
Elizabeth Drive Eastbound,"-33.86461,150.70842",10:30,0.0,75,75,628.0
Elizabeth Drive Eastbound,"-33.86851,150.71696",10:30,0.0,65,65,628.0
Elizabeth Drive Eastbound,"-33.87107,150.73361",10:30,0.0,77,77,628.0
Elizabeth Drive Eastbound,"-33.87338,150.75003",10:30,0.0,75,75,628.0
Elizabeth Drive Eastbound,"-33.87418,150.75697",10:30,0.0,71,71,628.0
Elizabeth Drive Eastbound,"-33.87592,150.76988",10:30,0.0,75,75,628.0
Elizabeth Drive Eastbound,"-33.87935,150.78513",10:30,0.0,67,67,628.0
Elizabeth Drive Eastbound,"-33.8807,150.79352",10:30,0.0,62,62,628.0
Elizabeth Drive Eastbound,"-33.88072,150.80624",10:30,0.0,66,66,628.0
Elizabeth Drive Eastbound,"-33.88042,150.8097",10:30,0.0,69,69,628.0
Elizabeth Drive Eastbound,"-33.88073,150.81972",10:30,0.0,70,70,628.0
Elizabeth Drive Eastbound,"-33.87603,150.82784",10:30,0.0,69,69,628.0
Elizabeth Drive Eastbound,"-33.87476,150.83832",10:30,0.0,70,70,628.0
Elizabeth Drive Eastbound,"-33.877,150.84343",10:30,0.0,69,69,628.0
Elizabeth Drive Eastbound,"-33.86547,150.69865",10:45,0.0,49,49,628.0
Elizabeth Drive Eastbound,"-33.86461,150.70842",10:45,0.0,75,75,628.0
Elizabeth Drive Eastbound,"-33.86851,150.71696",10:45,0.0,65,65,628.0
Elizabeth Drive Eastbound,"-33.87107,150.73361",10:45,0.0,78,78,628.0
Elizabeth Drive Eastbound,"-33.87338,150.75003",10:45,0.0,75,75,628.0
Elizabeth Drive Eastbound,"-33.87418,150.75697",10:45,0.0,71,71,628.0
Elizabeth Drive Eastbound,"-33.87592,150.76988",10:45,0.0,75,75,628.0
Elizabeth Drive Eastbound,"-33.87935,150.78513",10:45,0.0,67,67,628.0
Elizabeth Drive Eastbound,"-33.8807,150.79352",10:45,0.0,62,62,628.0
Elizabeth Drive Eastbound,"-33.88072,150.80624",10:45,0.0,66,66,628.0
Elizabeth Drive Eastbound,"-33.88042,150.8097",10:45,0.0,69,69,628.0
Elizabeth Drive Eastbound,"-33.88073,150.81972",10:45,0.0,70,70,628.0
Elizabeth Drive Eastbound,"-33.87603,150.82784",10:45,0.0,69,69,628.0
Elizabeth Drive Eastbound,"-33.87476,150.83832",10:45,0.0,70,70,628.0
Elizabeth Drive Eastbound,"-33.877,150.84343",10:45,0.0,69,69,628.0
Elizabeth Drive Westbound,"-33.87716,150.84332",06:00,0.0,57,57,1358.0
Elizabeth Drive Westbound,"-33.87476,150.83832",06:00,0.0,70,70,1358.0
Elizabeth Drive Westbound,"-33.87603,150.82784",06:00,0.0,66,66,1358.0
Elizabeth Drive Westbound,"-33.88073,150.81972",06:00,0.0,70,70,1358.0
Elizabeth Drive Westbound,"-33.88042,150.8097",06:00,0.0,66,66,1358.0
Elizabeth Drive Westbound,"-33.88076,150.80432",06:00,0.0,66,66,1358.0
Elizabeth Drive Westbound,"-33.88049,150.79247",06:00,0.0,66,66,1358.0
Elizabeth Drive Westbound,"-33.87824,150.78295",06:00,0.0,66,66,1358.0
Elizabeth Drive Westbound,"-33.87576,150.76878",06:00,0.0,73,73,1358.0
Elizabeth Drive Westbound,"-33.87385,150.75439",06:00,0.0,73,73,1358.0
Elizabeth Drive Westbound,"-33.87348,150.74997",06:00,0.0,73,73,1358.0
Elizabeth Drive Westbound,"-33.87092,150.73242",06:00,0.0,81,81,1358.0
Elizabeth Drive Westbound,"-33.86831,150.71664",06:00,0.0,71,71,1358.0
Elizabeth Drive Westbound,"-33.86463,150.70826",06:00,0.0,57,57,1358.0
Elizabeth Drive Westbound,"-33.87716,150.84332",06:15,18.96551724137932,47,58,1358.0
Elizabeth Drive Westbound,"-33.87476,150.83832",06:15,0.0,70,70,1358.0
Elizabeth Drive Westbound,"-33.87603,150.82784",06:15,0.0,66,66,1358.0
Elizabeth Drive Westbound,"-33.88073,150.81972",06:15,0.0,70,70,1358.0
Elizabeth Drive Westbound,"-33.88042,150.8097",06:15,0.0,66,66,1358.0
Elizabeth Drive Westbound,"-33.88076,150.80432",06:15,0.0,66,66,1358.0
Elizabeth Drive Westbound,"-33.88049,150.79247",06:15,0.0,65,65,1358.0
Elizabeth Drive Westbound,"-33.87824,150.78295",06:15,0.0,65,65,1358.0
Elizabeth Drive Westbound,"-33.87576,150.76878",06:15,0.0,73,73,1358.0
Elizabeth Drive Westbound,"-33.87385,150.75439",06:15,0.0,73,73,1358.0
Elizabeth Drive Westbound,"-33.87348,150.74997",06:15,0.0,73,73,1358.0
Elizabeth Drive Westbound,"-33.87092,150.73242",06:15,0.0,81,81,1358.0
Elizabeth Drive Westbound,"-33.86831,150.71664",06:15,0.0,71,71,1358.0
Elizabeth Drive Westbound,"-33.86463,150.70826",06:15,20.68965517241379,46,58,1358.0
Elizabeth Drive Westbound,"-33.87716,150.84332",06:30,27.58620689655172,42,58,1358.0
Elizabeth Drive Westbound,"-33.87476,150.83832",06:30,0.0,70,70,1358.0
Elizabeth Drive Westbound,"-33.87603,150.82784",06:30,0.0,69,69,1358.0
Elizabeth Drive Westbound,"-33.88073,150.81972",06:30,0.0,70,70,1358.0
Elizabeth Drive Westbound,"-33.88042,150.8097",06:30,0.0,69,69,1358.0
Elizabeth Drive Westbound,"-33.88076,150.80432",06:30,0.0,66,66,1358.0
Elizabeth Drive Westbound,"-33.88049,150.79247",06:30,0.0,65,65,1358.0
Elizabeth Drive Westbound,"-33.87824,150.78295",06:30,0.0,65,65,1358.0
Elizabeth Drive Westbound,"-33.87576,150.76878",06:30,0.0,71,71,1358.0
Elizabeth Drive Westbound,"-33.87385,150.75439",06:30,0.0,71,71,1358.0
Elizabeth Drive Westbound,"-33.87348,150.74997",06:30,0.0,71,71,1358.0
Elizabeth Drive Westbound,"-33.87092,150.73242",06:30,0.0,81,81,1358.0
Elizabeth Drive Westbound,"-33.86831,150.71664",06:30,0.0,71,71,1358.0
Elizabeth Drive Westbound,"-33.86463,150.70826",06:30,0.0,58,58,1358.0
Elizabeth Drive Westbound,"-33.87716,150.84332",06:45,14.035087719298245,49,57,1358.0
Elizabeth Drive Westbound,"-33.87476,150.83832",06:45,0.0,70,70,1358.0
Elizabeth Drive Westbound,"-33.87603,150.82784",06:45,0.0,69,69,1358.0
Elizabeth Drive Westbound,"-33.88073,150.81972",06:45,0.0,70,70,1358.0
Elizabeth Drive Westbound,"-33.88042,150.8097",06:45,0.0,69,69,1358.0
Elizabeth Drive Westbound,"-33.88076,150.80432",06:45,0.0,66,66,1358.0
Elizabeth Drive Westbound,"-33.88049,150.79247",06:45,0.0,65,65,1358.0
Elizabeth Drive Westbound,"-33.87824,150.78295",06:45,0.0,65,65,1358.0
Elizabeth Drive Westbound,"-33.87576,150.76878",06:45,0.0,71,71,1358.0
Elizabeth Drive Westbound,"-33.87385,150.75439",06:45,0.0,71,71,1358.0
Elizabeth Drive Westbound,"-33.87348,150.74997",06:45,0.0,71,71,1358.0
Elizabeth Drive Westbound,"-33.87092,150.73242",06:45,0.0,81,81,1358.0
Elizabeth Drive Westbound,"-33.86831,150.71664",06:45,0.0,70,70,1358.0
Elizabeth Drive Westbound,"-33.86463,150.70826",06:45,0.0,58,58,1358.0
Elizabeth Drive Westbound,"-33.87716,150.84332",10:00,14.035087719298245,49,57,605.0
Elizabeth Drive Westbound,"-33.87476,150.83832",10:00,0.0,70,70,605.0
Elizabeth Drive Westbound,"-33.87603,150.82784",10:00,0.0,69,69,605.0
Elizabeth Drive Westbound,"-33.88073,150.81972",10:00,0.0,70,70,605.0
Elizabeth Drive Westbound,"-33.88042,150.8097",10:00,0.0,69,69,605.0
Elizabeth Drive Westbound,"-33.88076,150.80432",10:00,0.0,66,66,605.0
Elizabeth Drive Westbound,"-33.88049,150.79247",10:00,0.0,66,66,605.0
Elizabeth Drive Westbound,"-33.87824,150.78295",10:00,0.0,66,66,605.0
Elizabeth Drive Westbound,"-33.87576,150.76878",10:00,0.0,71,71,605.0
Elizabeth Drive Westbound,"-33.87385,150.75439",10:00,0.0,71,71,605.0
Elizabeth Drive Westbound,"-33.87348,150.74997",10:00,0.0,71,71,605.0
Elizabeth Drive Westbound,"-33.87092,150.73242",10:00,0.0,81,81,605.0
Elizabeth Drive Westbound,"-33.86831,150.71664",10:00,0.0,70,70,605.0
Elizabeth Drive Westbound,"-33.86463,150.70826",10:00,23.529411764705888,52,68,605.0
Elizabeth Drive Westbound,"-33.87716,150.84332",10:15,0.0,58,58,605.0
Elizabeth Drive Westbound,"-33.87476,150.83832",10:15,0.0,70,70,605.0
Elizabeth Drive Westbound,"-33.87603,150.82784",10:15,0.0,69,69,605.0
Elizabeth Drive Westbound,"-33.88073,150.81972",10:15,0.0,70,70,605.0
Elizabeth Drive Westbound,"-33.88042,150.8097",10:15,0.0,69,69,605.0
Elizabeth Drive Westbound,"-33.88076,150.80432",10:15,0.0,66,66,605.0
Elizabeth Drive Westbound,"-33.88049,150.79247",10:15,0.0,66,66,605.0
Elizabeth Drive Westbound,"-33.87824,150.78295",10:15,0.0,66,66,605.0
Elizabeth Drive Westbound,"-33.87576,150.76878",10:15,0.0,71,71,605.0
Elizabeth Drive Westbound,"-33.87385,150.75439",10:15,0.0,71,71,605.0
Elizabeth Drive Westbound,"-33.87348,150.74997",10:15,0.0,71,71,605.0
Elizabeth Drive Westbound,"-33.87092,150.73242",10:15,0.0,81,81,605.0
Elizabeth Drive Westbound,"-33.86831,150.71664",10:15,0.0,70,70,605.0
Elizabeth Drive Westbound,"-33.86463,150.70826",10:15,11.290322580645162,55,62,605.0
Elizabeth Drive Westbound,"-33.87716,150.84332",10:30,0.0,58,58,605.0
Elizabeth Drive Westbound,"-33.87476,150.83832",10:30,0.0,70,70,605.0
Elizabeth Drive Westbound,"-33.87603,150.82784",10:30,0.0,69,69,605.0
Elizabeth Drive Westbound,"-33.88073,150.81972",10:30,0.0,70,70,605.0
Elizabeth Drive Westbound,"-33.88042,150.8097",10:30,0.0,69,69,605.0
Elizabeth Drive Westbound,"-33.88076,150.80432",10:30,0.0,66,66,605.0
Elizabeth Drive Westbound,"-33.88049,150.79247",10:30,0.0,66,66,605.0
Elizabeth Drive Westbound,"-33.87824,150.78295",10:30,0.0,66,66,605.0
Elizabeth Drive Westbound,"-33.87576,150.76878",10:30,0.0,71,71,605.0
Elizabeth Drive Westbound,"-33.87385,150.75439",10:30,0.0,71,71,605.0
Elizabeth Drive Westbound,"-33.87348,150.74997",10:30,0.0,71,71,605.0
Elizabeth Drive Westbound,"-33.87092,150.73242",10:30,0.0,81,81,605.0
Elizabeth Drive Westbound,"-33.86831,150.71664",10:30,21.42857142857143,55,70,605.0
Elizabeth Drive Westbound,"-33.86463,150.70826",10:30,24.13793103448276,44,58,605.0
Elizabeth Drive Westbound,"-33.87716,150.84332",10:45,15.517241379310342,49,58,605.0
Elizabeth Drive Westbound,"-33.87476,150.83832",10:45,0.0,70,70,605.0
Elizabeth Drive Westbound,"-33.87603,150.82784",10:45,0.0,69,69,605.0
Elizabeth Drive Westbound,"-33.88073,150.81972",10:45,0.0,70,70,605.0
Elizabeth Drive Westbound,"-33.88042,150.8097",10:45,0.0,69,69,605.0
Elizabeth Drive Westbound,"-33.88076,150.80432",10:45,0.0,66,66,605.0
Elizabeth Drive Westbound,"-33.88049,150.79247",10:45,0.0,66,66,605.0
Elizabeth Drive Westbound,"-33.87824,150.78295",10:45,0.0,66,66,605.0
Elizabeth Drive Westbound,"-33.87576,150.76878",10:45,0.0,71,71,605.0
Elizabeth Drive Westbound,"-33.87385,150.75439",10:45,0.0,71,71,605.0
Elizabeth Drive Westbound,"-33.87348,150.74997",10:45,0.0,71,71,605.0
Elizabeth Drive Westbound,"-33.87092,150.73242",10:45,0.0,81,81,605.0
Elizabeth Drive Westbound,"-33.86831,150.71664",10:45,0.0,71,71,605.0
Elizabeth Drive Westbound,"-33.86463,150.70826",10:45,6.25,60,64,605.0
Elizabeth Drive Eastbound,"-33.86547,150.69865",06:00,0.0,49,49,979.0
Elizabeth Drive Eastbound,"-33.86461,150.70842",06:00,0.0,75,75,979.0
Elizabeth Drive Eastbound,"-33.86851,150.71696",06:00,37.5,40,64,979.0
Elizabeth Drive Eastbound,"-33.87107,150.73361",06:00,0.0,78,78,979.0
Elizabeth Drive Eastbound,"-33.87338,150.75003",06:00,0.0,75,75,979.0
Elizabeth Drive Eastbound,"-33.87418,150.75697",06:00,0.0,73,73,979.0
Elizabeth Drive Eastbound,"-33.87592,150.76988",06:00,0.0,75,75,979.0
Elizabeth Drive Eastbound,"-33.87935,150.78513",06:00,0.0,68,68,979.0
Elizabeth Drive Eastbound,"-33.8807,150.79352",06:00,0.0,62,62,979.0
Elizabeth Drive Eastbound,"-33.88072,150.80624",06:00,0.0,66,66,979.0
Elizabeth Drive Eastbound,"-33.88042,150.8097",06:00,0.0,66,66,979.0
Elizabeth Drive Eastbound,"-33.88073,150.81972",06:00,0.0,70,70,979.0
Elizabeth Drive Eastbound,"-33.87603,150.82784",06:00,0.0,66,66,979.0
Elizabeth Drive Eastbound,"-33.87476,150.83832",06:00,0.0,70,70,979.0
Elizabeth Drive Eastbound,"-33.877,150.84343",06:00,0.0,66,66,979.0
Elizabeth Drive Eastbound,"-33.86547,150.69865",06:15,0.0,49,49,979.0
Elizabeth Drive Eastbound,"-33.86461,150.70842",06:15,0.0,75,75,979.0
Elizabeth Drive Eastbound,"-33.86851,150.71696",06:15,0.0,64,64,979.0
Elizabeth Drive Eastbound,"-33.87107,150.73361",06:15,0.0,78,78,979.0
Elizabeth Drive Eastbound,"-33.87338,150.75003",06:15,0.0,75,75,979.0
Elizabeth Drive Eastbound,"-33.87418,150.75697",06:15,0.0,73,73,979.0
Elizabeth Drive Eastbound,"-33.87592,150.76988",06:15,0.0,75,75,979.0
Elizabeth Drive Eastbound,"-33.87935,150.78513",06:15,13.235294117647056,59,68,979.0
Elizabeth Drive Eastbound,"-33.8807,150.79352",06:15,0.0,62,62,979.0
Elizabeth Drive Eastbound,"-33.88072,150.80624",06:15,0.0,66,66,979.0
Elizabeth Drive Eastbound,"-33.88042,150.8097",06:15,0.0,66,66,979.0
Elizabeth Drive Eastbound,"-33.88073,150.81972",06:15,0.0,70,70,979.0
Elizabeth Drive Eastbound,"-33.87603,150.82784",06:15,0.0,66,66,979.0
Elizabeth Drive Eastbound,"-33.87476,150.83832",06:15,0.0,70,70,979.0
Elizabeth Drive Eastbound,"-33.877,150.84343",06:15,0.0,66,66,979.0
Elizabeth Drive Eastbound,"-33.86547,150.69865",06:30,0.0,49,49,979.0
Elizabeth Drive Eastbound,"-33.86461,150.70842",06:30,0.0,75,75,979.0
Elizabeth Drive Eastbound,"-33.86851,150.71696",06:30,0.0,65,65,979.0
Elizabeth Drive Eastbound,"-33.87107,150.73361",06:30,0.0,78,78,979.0
Elizabeth Drive Eastbound,"-33.87338,150.75003",06:30,0.0,75,75,979.0
Elizabeth Drive Eastbound,"-33.87418,150.75697",06:30,0.0,71,71,979.0
Elizabeth Drive Eastbound,"-33.87592,150.76988",06:30,0.0,75,75,979.0
Elizabeth Drive Eastbound,"-33.87935,150.78513",06:30,0.0,67,67,979.0
Elizabeth Drive Eastbound,"-33.8807,150.79352",06:30,0.0,62,62,979.0
Elizabeth Drive Eastbound,"-33.88072,150.80624",06:30,0.0,66,66,979.0
Elizabeth Drive Eastbound,"-33.88042,150.8097",06:30,0.0,69,69,979.0
Elizabeth Drive Eastbound,"-33.88073,150.81972",06:30,0.0,70,70,979.0
Elizabeth Drive Eastbound,"-33.87603,150.82784",06:30,0.0,69,69,979.0
Elizabeth Drive Eastbound,"-33.87476,150.83832",06:30,0.0,70,70,979.0
Elizabeth Drive Eastbound,"-33.877,150.84343",06:30,0.0,69,69,979.0
Elizabeth Drive Eastbound,"-33.86547,150.69865",06:45,0.0,49,49,979.0
