road,point,hour,traffic_percent,currentSpeed,freeFlowSpeed,num_Vehicles
Elizabeth Drive Westbound,"-33.87603,150.82784",07:00,0%,64.0,64.0,1320.0
Elizabeth Drive Westbound,"-33.88073,150.81972",07:00,0%,70.0,70.0,1320.0
Elizabeth Drive Westbound,"-33.88042,150.8097",07:00,0%,76.0,76.0,1320.0
Elizabeth Drive Westbound,"-33.88076,150.80432",07:00,0%,70.0,70.0,1320.0
Elizabeth Drive Westbound,"-33.88049,150.79247",07:00,0%,59.0,59.0,1320.0
Elizabeth Drive Westbound,"-33.87824,150.78295",07:00,0%,71.0,71.0,1320.0
Elizabeth Drive Westbound,"-33.87576,150.76878",07:00,0%,76.0,76.0,1320.0
Elizabeth Drive Westbound,"-33.87385,150.75439",07:00,0%,69.0,69.0,1320.0
Elizabeth Drive Westbound,"-33.87348,150.74997",07:00,0%,69.0,69.0,1320.0
Elizabeth Drive Westbound,"-33.87092,150.73242",07:00,0%,76.0,76.0,1320.0
Elizabeth Drive Westbound,"-33.86831,150.71664",07:00,0%,70.0,70.0,1320.0
Elizabeth Drive Westbound,"-33.86463,150.70826",07:00,0%,74.0,74.0,1320.0
Elizabeth Drive Westbound,"-33.87716,150.84332",07:15,30%,18.0,26.0,1320.0
Elizabeth Drive Westbound,"-33.87476,150.83832",07:15,0%,70.0,70.0,1320.0
Elizabeth Drive Westbound,"-33.87603,150.82784",07:15,0%,64.0,64.0,1320.0
Elizabeth Drive Westbound,"-33.88073,150.81972",07:15,0%,70.0,70.0,1320.0
Elizabeth Drive Westbound,"-33.88042,150.8097",07:15,0%,76.0,76.0,1320.0
Elizabeth Drive Westbound,"-33.88076,150.80432",07:15,0%,70.0,70.0,1320.0
Elizabeth Drive Westbound,"-33.88049,150.79247",07:15,0%,59.0,59.0,1320.0
Elizabeth Drive Westbound,"-33.87824,150.78295",07:15,0%,71.0,71.0,1320.0
Elizabeth Drive Westbound,"-33.87576,150.76878",07:15,0%,76.0,76.0,1320.0
Elizabeth Drive Westbound,"-33.87385,150.75439",07:15,0%,69.0,69.0,1320.0
Elizabeth Drive Westbound,"-33.87348,150.74997",07:15,0%,69.0,69.0,1320.0
Elizabeth Drive Westbound,"-33.87092,150.73242",07:15,0%,76.0,76.0,1320.0
Elizabeth Drive Westbound,"-33.86831,150.71664",07:15,0%,70.0,70.0,1320.0
Elizabeth Drive Westbound,"-33.86463,150.70826",07:15,0%,74.0,74.0,1320.0
Elizabeth Drive Westbound,"-33.87716,150.84332",07:30,0%,26.0,26.0,1320.0
Elizabeth Drive Westbound,"-33.87476,150.83832",07:30,0%,71.0,71.0,1320.0
Elizabeth Drive Westbound,"-33.87603,150.82784",07:30,22%,49.0,63.0,1320.0
Elizabeth Drive Westbound,"-33.88073,150.81972",07:30,0%,70.0,70.0,1320.0
Elizabeth Drive Westbound,"-33.88042,150.8097",07:30,0%,76.0,76.0,1320.0
Elizabeth Drive Westbound,"-33.88076,150.80432",07:30,0%,70.0,70.0,1320.0
Elizabeth Drive Westbound,"-33.88049,150.79247",07:30,0%,59.0,59.0,1320.0
Elizabeth Drive Westbound,"-33.87824,150.78295",07:30,0%,71.0,71.0,1320.0
Elizabeth Drive Westbound,"-33.87576,150.76878",07:30,0%,76.0,76.0,1320.0
Elizabeth Drive Westbound,"-33.87385,150.75439",07:30,0%,69.0,69.0,1320.0
Elizabeth Drive Westbound,"-33.87348,150.74997",07:30,0%,69.0,69.0,1320.0
Elizabeth Drive Westbound,"-33.87092,150.73242",07:30,0%,76.0,76.0,1320.0
Elizabeth Drive Westbound,"-33.86831,150.71664",07:30,0%,71.0,71.0,1320.0
Elizabeth Drive Westbound,"-33.86463,150.70826",07:30,0%,74.0,74.0,1320.0
Elizabeth Drive Westbound,"-33.87716,150.84332",07:45,0%,26.0,26.0,1320.0
Elizabeth Drive Westbound,"-33.87476,150.83832",07:45,0%,71.0,71.0,1320.0
Elizabeth Drive Westbound,"-33.87603,150.82784",07:45,0%,64.0,64.0,1320.0
Elizabeth Drive Westbound,"-33.88073,150.81972",07:45,0%,70.0,70.0,1320.0
Elizabeth Drive Westbound,"-33.88042,150.8097",07:45,0%,76.0,76.0,1320.0
Elizabeth Drive Westbound,"-33.88076,150.80432",07:45,0%,70.0,70.0,1320.0
Elizabeth Drive Westbound,"-33.88049,150.79247",07:45,61%,23.0,60.0,1320.0
Elizabeth Drive Westbound,"-33.87824,150.78295",07:45,60%,28.0,71.0,1320.0
Elizabeth Drive Westbound,"-33.87576,150.76878",07:45,0%,76.0,76.0,1320.0
Elizabeth Drive Westbound,"-33.87385,150.75439",07:45,0%,69.0,69.0,1320.0
Elizabeth Drive Westbound,"-33.87348,150.74997",07:45,0%,69.0,69.0,1320.0
Elizabeth Drive Westbound,"-33.87092,150.73242",07:45,0%,76.0,76.0,1320.0
Elizabeth Drive Westbound,"-33.86831,150.71664",07:45,0%,71.0,71.0,1320.0
Elizabeth Drive Westbound,"-33.86463,150.70826",07:45,0%,74.0,74.0,1320.0
Elizabeth Drive Westbound,"-33.87716,150.84332",08:00,0%,25.0,25.0,1533.0
Elizabeth Drive Westbound,"-33.87476,150.83832",08:00,0%,71.0,71.0,1533.0
Elizabeth Drive Westbound,"-33.87603,150.82784",08:00,29%,45.0,64.0,1533.0
Elizabeth Drive Westbound,"-33.88073,150.81972",08:00,0%,70.0,70.0,1533.0
Elizabeth Drive Westbound,"-33.88042,150.8097",08:00,0%,76.0,76.0,1533.0
Elizabeth Drive Westbound,"-33.88076,150.80432",08:00,0%,70.0,70.0,1533.0
Elizabeth Drive Westbound,"-33.88049,150.79247",08:00,55%,26.0,59.0,1533.0
Elizabeth Drive Westbound,"-33.87824,150.78295",08:00,58%,29.0,70.0,1533.0
Elizabeth Drive Westbound,"-33.87576,150.76878",08:00,0%,76.0,76.0,1533.0
Elizabeth Drive Westbound,"-33.87385,150.75439",08:00,0%,69.0,69.0,1533.0
Elizabeth Drive Westbound,"-33.87348,150.74997",08:00,0%,69.0,69.0,1533.0
Elizabeth Drive Westbound,"-33.87092,150.73242",08:00,0%,76.0,76.0,1533.0
Elizabeth Drive Westbound,"-33.86831,150.71664",08:00,0%,71.0,71.0,1533.0
Elizabeth Drive Westbound,"-33.86463,150.70826",08:00,0%,74.0,74.0,1533.0
Elizabeth Drive Westbound,"-33.87716,150.84332",08:15,43%,14.0,25.0,1533.0
Elizabeth Drive Westbound,"-33.87476,150.83832",08:15,0%,70.0,70.0,1533.0
Elizabeth Drive Westbound,"-33.87603,150.82784",08:15,61%,25.0,65.0,1533.0
Elizabeth Drive Westbound,"-33.88073,150.81972",08:15,0%,70.0,70.0,1533.0
Elizabeth Drive Westbound,"-33.88042,150.8097",08:15,26%,56.0,76.0,1533.0
Elizabeth Drive Westbound,"-33.88076,150.80432",08:15,0%,69.0,69.0,1533.0
Elizabeth Drive Westbound,"-33.88049,150.79247",08:15,54%,27.0,59.0,1533.0
Elizabeth Drive Westbound,"-33.87824,150.78295",08:15,0%,71.0,71.0,1533.0
Elizabeth Drive Westbound,"-33.87576,150.76878",08:15,0%,76.0,76.0,1533.0
Elizabeth Drive Westbound,"-33.87385,150.75439",08:15,0%,69.0,69.0,1533.0
Elizabeth Drive Westbound,"-33.87348,150.74997",08:15,0%,69.0,69.0,1533.0
Elizabeth Drive Westbound,"-33.87092,150.73242",08:15,0%,76.0,76.0,1533.0
Elizabeth Drive Westbound,"-33.86831,150.71664",08:15,0%,71.0,71.0,1533.0
Elizabeth Drive Westbound,"-33.86463,150.70826",08:15,0%,74.0,74.0,1533.0
Elizabeth Drive Westbound,"-33.87716,150.84332",08:30,0%,26.0,26.0,1533.0
Elizabeth Drive Westbound,"-33.87476,150.83832",08:30,19%,57.0,71.0,1533.0
Elizabeth Drive Westbound,"-33.87603,150.82784",08:30,49%,32.0,63.0,1533.0
Elizabeth Drive Westbound,"-33.88073,150.81972",08:30,0%,70.0,70.0,1533.0
Elizabeth Drive Westbound,"-33.88042,150.8097",08:30,0%,76.0,76.0,1533.0
Elizabeth Drive Westbound,"-33.88076,150.80432",08:30,0%,69.0,69.0,1533.0
Elizabeth Drive Westbound,"-33.88049,150.79247",08:30,30%,41.0,59.0,1533.0
Elizabeth Drive Westbound,"-33.87824,150.78295",08:30,0%,71.0,71.0,1533.0
Elizabeth Drive Westbound,"-33.87576,150.76878",08:30,0%,76.0,76.0,1533.0
Elizabeth Drive Westbound,"-33.87385,150.75439",08:30,0%,69.0,69.0,1533.0
Elizabeth Drive Westbound,"-33.87348,150.74997",08:30,0%,69.0,69.0,1533.0
Elizabeth Drive Westbound,"-33.87092,150.73242",08:30,0%,76.0,76.0,1533.0
Elizabeth Drive Westbound,"-33.86831,150.71664",08:30,0%,70.0,70.0,1533.0
Elizabeth Drive Westbound,"-33.86463,150.70826",08:30,0%,74.0,74.0,1533.0
Elizabeth Drive Westbound,"-33.87716,150.84332",08:45,23%,20.0,26.0,1533.0
Elizabeth Drive Westbound,"-33.87476,150.83832",08:45,0%,70.0,70.0,1533.0
Elizabeth Drive Westbound,"-33.87603,150.82784",08:45,20%,50.0,63.0,1533.0
Elizabeth Drive Westbound,"-33.88073,150.81972",08:45,0%,70.0,70.0,1533.0
Elizabeth Drive Westbound,"-33.88042,150.8097",08:45,0%,76.0,76.0,1533.0
Elizabeth Drive Westbound,"-33.88076,150.80432",08:45,0%,69.0,69.0,1533.0
Elizabeth Drive Westbound,"-33.88049,150.79247",08:45,25%,45.0,60.0,1533.0
Elizabeth Drive Westbound,"-33.87824,150.78295",08:45,0%,71.0,71.0,1533.0
Elizabeth Drive Westbound,"-33.87576,150.76878",08:45,0%,76.0,76.0,1533.0
Elizabeth Drive Westbound,"-33.87385,150.75439",08:45,0%,69.0,69.0,1533.0
Elizabeth Drive Westbound,"-33.87348,150.74997",08:45,0%,69.0,69.0,1533.0
Elizabeth Drive Westbound,"-33.87092,150.73242",08:45,0%,76.0,76.0,1533.0
Elizabeth Drive Westbound,"-33.86831,150.71664",08:45,27%,51.0,70.0,1533.0
Elizabeth Drive Westbound,"-33.86463,150.70826",08:45,0%,74.0,74.0,1533.0
Elizabeth Drive Westbound,"-33.87716,150.84332",09:00,0%,26.0,26.0,1131.0
Elizabeth Drive Westbound,"-33.87476,150.83832",09:00,0%,70.0,70.0,1131.0
Elizabeth Drive Westbound,"-33.87603,150.82784",09:00,0%,63.0,63.0,1131.0
Elizabeth Drive Westbound,"-33.88073,150.81972",09:00,0%,70.0,70.0,1131.0
Elizabeth Drive Westbound,"-33.88042,150.8097",09:00,0%,76.0,76.0,1131.0
Elizabeth Drive Westbound,"-33.88076,150.80432",09:00,0%,69.0,69.0,1131.0
Elizabeth Drive Westbound,"-33.88049,150.79247",09:00,0%,60.0,60.0,1131.0
Elizabeth Drive Westbound,"-33.87824,150.78295",09:00,0%,71.0,71.0,1131.0
Elizabeth Drive Westbound,"-33.87576,150.76878",09:00,0%,76.0,76.0,1131.0
Elizabeth Drive Westbound,"-33.87385,150.75439",09:00,0%,69.0,69.0,1131.0
Elizabeth Drive Westbound,"-33.87348,150.74997",09:00,0%,69.0,69.0,1131.0
Elizabeth Drive Westbound,"-33.87092,150.73242",09:00,0%,76.0,76.0,1131.0
Elizabeth Drive Westbound,"-33.86831,150.71664",09:00,0%,70.0,70.0,1131.0
Elizabeth Drive Westbound,"-33.86463,150.70826",09:00,0%,74.0,74.0,1131.0
Elizabeth Drive Westbound,"-33.87716,150.84332",09:15,50%,13.0,26.0,1131.0
Elizabeth Drive Westbound,"-33.87476,150.83832",09:15,0%,70.0,70.0,1131.0
Elizabeth Drive Westbound,"-33.87603,150.82784",09:15,0%,64.0,64.0,1131.0
Elizabeth Drive Westbound,"-33.88073,150.81972",09:15,0%,70.0,70.0,1131.0
Elizabeth Drive Westbound,"-33.88042,150.8097",09:15,0%,76.0,76.0,1131.0
Elizabeth Drive Westbound,"-33.88076,150.80432",09:15,0%,69.0,69.0,1131.0
Elizabeth Drive Westbound,"-33.88049,150.79247",09:15,0%,60.0,60.0,1131.0
Elizabeth Drive Westbound,"-33.87824,150.78295",09:15,0%,71.0,71.0,1131.0
Elizabeth Drive Westbound,"-33.87576,150.76878",09:15,0%,76.0,76.0,1131.0
Elizabeth Drive Westbound,"-33.87385,150.75439",09:15,0%,69.0,69.0,1131.0
Elizabeth Drive Westbound,"-33.87348,150.74997",09:15,0%,69.0,69.0,1131.0
Elizabeth Drive Westbound,"-33.87092,150.73242",09:15,0%,76.0,76.0,1131.0
Elizabeth Drive Westbound,"-33.86831,150.71664",09:15,0%,70.0,70.0,1131.0
Elizabeth Drive Westbound,"-33.86463,150.70826",09:15,0%,74.0,74.0,1131.0
Elizabeth Drive Westbound,"-33.87716,150.84332",09:30,0%,26.0,26.0,1131.0
Elizabeth Drive Westbound,"-33.87476,150.83832",09:30,0%,70.0,70.0,1131.0
Elizabeth Drive Westbound,"-33.87603,150.82784",09:30,31%,44.0,64.0,1131.0
Elizabeth Drive Westbound,"-33.88073,150.81972",09:30,0%,70.0,70.0,1131.0
Elizabeth Drive Westbound,"-33.88042,150.8097",09:30,0%,76.0,76.0,1131.0
Elizabeth Drive Westbound,"-33.88076,150.80432",09:30,0%,69.0,69.0,1131.0
Elizabeth Drive Westbound,"-33.88049,150.79247",09:30,0%,60.0,60.0,1131.0
Elizabeth Drive Westbound,"-33.87824,150.78295",09:30,0%,71.0,71.0,1131.0
Elizabeth Drive Westbound,"-33.87576,150.76878",09:30,0%,76.0,76.0,1131.0
Elizabeth Drive Westbound,"-33.87385,150.75439",09:30,0%,69.0,69.0,1131.0
Elizabeth Drive Westbound,"-33.87348,150.74997",09:30,0%,69.0,69.0,1131.0
Elizabeth Drive Westbound,"-33.87092,150.73242",09:30,0%,76.0,76.0,1131.0
Elizabeth Drive Westbound,"-33.86831,150.71664",09:30,0%,70.0,70.0,1131.0
Elizabeth Drive Westbound,"-33.86463,150.70826",09:30,0%,74.0,74.0,1131.0
Elizabeth Drive Westbound,"-33.87716,150.84332",09:45,0%,25.0,25.0,1131.0
Elizabeth Drive Westbound,"-33.87476,150.83832",09:45,0%,70.0,70.0,1131.0
Elizabeth Drive Westbound,"-33.87603,150.82784",09:45,0%,64.0,64.0,1131.0
Elizabeth Drive Westbound,"-33.88073,150.81972",09:45,0%,70.0,70.0,1131.0
Elizabeth Drive Westbound,"-33.88042,150.8097",09:45,0%,76.0,76.0,1131.0
Elizabeth Drive Westbound,"-33.88076,150.80432",09:45,0%,69.0,69.0,1131.0
Elizabeth Drive Westbound,"-33.88049,150.79247",09:45,0%,59.0,59.0,1131.0
Elizabeth Drive Westbound,"-33.87824,150.78295",09:45,0%,71.0,71.0,1131.0
Elizabeth Drive Westbound,"-33.87576,150.76878",09:45,0%,76.0,76.0,1131.0
Elizabeth Drive Westbound,"-33.87385,150.75439",09:45,0%,69.0,69.0,1131.0
Elizabeth Drive Westbound,"-33.87348,150.74997",09:45,0%,69.0,69.0,1131.0
Elizabeth Drive Westbound,"-33.87092,150.73242",09:45,0%,76.0,76.0,1131.0
Elizabeth Drive Westbound,"-33.86831,150.71664",09:45,0%,70.0,70.0,1131.0
Elizabeth Drive Westbound,"-33.86463,150.70826",09:45,0%,74.0,74.0,1131.0
Sunnyholt Road Northbound,"-33.77026,150.91197",07:00,0%,41.0,41.0,529
Sunnyholt Road Northbound,"-33.76497,150.91281",07:00,0%,47.0,47.0,529
Sunnyholt Road Northbound,"-33.75653,150.91455",07:00,24%,41.0,54.0,529
Sunnyholt Road Northbound,"-33.75087,150.91567",07:00,0%,40.0,40.0,529
Sunnyholt Road Northbound,"-33.7427,150.91713",07:00,30%,37.0,53.0,529
Sunnyholt Road Northbound,"-33.73711,150.9184",07:00,0%,52.0,52.0,529
Sunnyholt Road Northbound,"-33.7289,150.92255",07:00,0%,57.0,57.0,529
Sunnyholt Road Northbound,"-33.72465,150.92839",07:00,0%,64.0,64.0,529
Sunnyholt Road Northbound,"-33.72076,150.93618",07:00,70%,16.0,54.0,529
Sunnyholt Road Northbound,"-33.77026,150.91197",07:15,29%,29.0,41.0,529
Sunnyholt Road Northbound,"-33.76497,150.91281",07:15,0%,47.0,47.0,529
Sunnyholt Road Northbound,"-33.75653,150.91455",07:15,0%,54.0,54.0,529
Sunnyholt Road Northbound,"-33.75087,150.91567",07:15,35%,26.0,40.0,529
Sunnyholt Road Northbound,"-33.7427,150.91713",07:15,0%,54.0,54.0,529
Sunnyholt Road Northbound,"-33.73711,150.9184",07:15,32%,35.0,52.0,529
Sunnyholt Road Northbound,"-33.7289,150.92255",07:15,0%,57.0,57.0,529
Sunnyholt Road Northbound,"-33.72465,150.92839",07:15,30%,45.0,65.0,529
Sunnyholt Road Northbound,"-33.72076,150.93618",07:15,56%,24.0,55.0,529
Sunnyholt Road Northbound,"-33.77026,150.91197",07:30,44%,22.0,40.0,529
Sunnyholt Road Northbound,"-33.76497,150.91281",07:30,0%,46.0,46.0,529
Sunnyholt Road Northbound,"-33.75653,150.91455",07:30,22%,42.0,54.0,529
Sunnyholt Road Northbound,"-33.75087,150.91567",07:30,35%,26.0,40.0,529
Sunnyholt Road Northbound,"-33.7427,150.91713",07:30,0%,54.0,54.0,529
Sunnyholt Road Northbound,"-33.73711,150.9184",07:30,30%,36.0,52.0,529
Sunnyholt Road Northbound,"-33.7289,150.92255",07:30,22%,44.0,57.0,529
Sunnyholt Road Northbound,"-33.72465,150.92839",07:30,27%,47.0,65.0,529
Sunnyholt Road Northbound,"-33.72076,150.93618",07:30,84%,9.0,58.0,529
Sunnyholt Road Northbound,"-33.77026,150.91197",07:45,29%,29.0,41.0,529
Sunnyholt Road Northbound,"-33.76497,150.91281",07:45,0%,46.0,46.0,529
Sunnyholt Road Northbound,"-33.75653,150.91455",07:45,0%,55.0,55.0,529
Sunnyholt Road Northbound,"-33.75087,150.91567",07:45,25%,29.0,39.0,529
Sunnyholt Road Northbound,"-33.7427,150.91713",07:45,52%,26.0,55.0,529
Sunnyholt Road Northbound,"-33.73711,150.9184",07:45,26%,39.0,53.0,529
Sunnyholt Road Northbound,"-33.7289,150.92255",07:45,0%,57.0,57.0,529
Sunnyholt Road Northbound,"-33.72465,150.92839",07:45,35%,42.0,65.0,529
Sunnyholt Road Northbound,"-33.72076,150.93618",07:45,62%,20.0,54.0,529
Sunnyholt Road Northbound,"-33.77026,150.91197",08:00,56%,18.0,41.0,518
Sunnyholt Road Northbound,"-33.76497,150.91281",08:00,34%,31.0,47.0,518
Sunnyholt Road Northbound,"-33.75653,150.91455",08:00,36%,35.0,55.0,518
Sunnyholt Road Northbound,"-33.75087,150.91567",08:00,19%,32.0,40.0,518
Sunnyholt Road Northbound,"-33.7427,150.91713",08:00,25%,40.0,54.0,518
Sunnyholt Road Northbound,"-33.73711,150.9184",08:00,0%,53.0,53.0,518
Sunnyholt Road Northbound,"-33.7289,150.92255",08:00,46%,30.0,56.0,518
Sunnyholt Road Northbound,"-33.72465,150.92839",08:00,38%,40.0,65.0,518
Sunnyholt Road Northbound,"-33.72076,150.93618",08:00,76%,13.0,55.0,518
Sunnyholt Road Northbound,"-33.77026,150.91197",08:15,0%,41.0,41.0,518
Sunnyholt Road Northbound,"-33.76497,150.91281",08:15,53%,22.0,47.0,518
Sunnyholt Road Northbound,"-33.75653,150.91455",08:15,29%,38.0,54.0,518
Sunnyholt Road Northbound,"-33.75087,150.91567",08:15,20%,31.0,39.0,518
Sunnyholt Road Northbound,"-33.7427,150.91713",08:15,43%,30.0,53.0,518
Sunnyholt Road Northbound,"-33.73711,150.9184",08:15,47%,28.0,53.0,518
Sunnyholt Road Northbound,"-33.7289,150.92255",08:15,28%,41.0,57.0,518
Sunnyholt Road Northbound,"-33.72465,150.92839",08:15,26%,48.0,65.0,518
Sunnyholt Road Northbound,"-33.72076,150.93618",08:15,71%,15.0,53.0,518
Sunnyholt Road Northbound,"-33.77026,150.91197",08:30,19%,33.0,41.0,518
Sunnyholt Road Northbound,"-33.76497,150.91281",08:30,41%,27.0,46.0,518
Sunnyholt Road Northbound,"-33.75653,150.91455",08:30,51%,26.0,54.0,518
Sunnyholt Road Northbound,"-33.75087,150.91567",08:30,20%,31.0,39.0,518
Sunnyholt Road Northbound,"-33.7427,150.91713",08:30,41%,31.0,53.0,518
Sunnyholt Road Northbound,"-33.73711,150.9184",08:30,39%,32.0,53.0,518
Sunnyholt Road Northbound,"-33.7289,150.92255",08:30,0%,57.0,57.0,518
Sunnyholt Road Northbound,"-33.72465,150.92839",08:30,23%,50.0,65.0,518
Sunnyholt Road Northbound,"-33.72076,150.93618",08:30,86%,7.0,53.0,518
Sunnyholt Road Northbound,"-33.77026,150.91197",08:45,40%,24.0,40.0,518
Sunnyholt Road Northbound,"-33.76497,150.91281",08:45,44%,26.0,47.0,518
Sunnyholt Road Northbound,"-33.75653,150.91455",08:45,50%,27.0,54.0,518
Sunnyholt Road Northbound,"-33.75087,150.91567",08:45,30%,28.0,40.0,518
Sunnyholt Road Northbound,"-33.7427,150.91713",08:45,47%,28.0,53.0,518
Sunnyholt Road Northbound,"-33.73711,150.9184",08:45,36%,33.0,52.0,518
Sunnyholt Road Northbound,"-33.7289,150.92255",08:45,35%,37.0,57.0,518
Sunnyholt Road Northbound,"-33.72465,150.92839",08:45,27%,47.0,65.0,518
Sunnyholt Road Northbound,"-33.72076,150.93618",08:45,82%,10.0,57.0,518
Sunnyholt Road Northbound,"-33.77026,150.91197",09:00,37%,25.0,40.0,485
Sunnyholt Road Northbound,"-33.76497,150.91281",09:00,50%,24.0,48.0,485
Sunnyholt Road Northbound,"-33.75653,150.91455",09:00,38%,33.0,54.0,485
Sunnyholt Road Northbound,"-33.75087,150.91567",09:00,0%,39.0,39.0,485
Sunnyholt Road Northbound,"-33.7427,150.91713",09:00,30%,37.0,53.0,485
Sunnyholt Road Northbound,"-33.73711,150.9184",09:00,0%,52.0,52.0,485
Sunnyholt Road Northbound,"-33.7289,150.92255",09:00,25%,42.0,56.0,485
Sunnyholt Road Northbound,"-33.72465,150.92839",09:00,54%,29.0,64.0,485
Sunnyholt Road Northbound,"-33.72076,150.93618",09:00,88%,7.0,59.0,485
Sunnyholt Road Northbound,"-33.77026,150.91197",09:15,36%,26.0,41.0,485
Sunnyholt Road Northbound,"-33.76497,150.91281",09:15,42%,27.0,47.0,485
Sunnyholt Road Northbound,"-33.75653,150.91455",09:15,29%,38.0,54.0,485
Sunnyholt Road Northbound,"-33.75087,150.91567",09:15,0%,40.0,40.0,485
Sunnyholt Road Northbound,"-33.7427,150.91713",09:15,0%,53.0,53.0,485
Sunnyholt Road Northbound,"-33.73711,150.9184",09:15,23%,40.0,52.0,485
Sunnyholt Road Northbound,"-33.7289,150.92255",09:15,0%,56.0,56.0,485
Sunnyholt Road Northbound,"-33.72465,150.92839",09:15,35%,41.0,64.0,485
Sunnyholt Road Northbound,"-33.72076,150.93618",09:15,77%,12.0,54.0,485
Sunnyholt Road Northbound,"-33.77026,150.91197",09:30,37%,25.0,40.0,485
Sunnyholt Road Northbound,"-33.76497,150.91281",09:30,21%,37.0,47.0,485
Sunnyholt Road Northbound,"-33.75653,150.91455",09:30,42%,31.0,54.0,485
Sunnyholt Road Northbound,"-33.75087,150.91567",09:30,28%,28.0,39.0,485
Sunnyholt Road Northbound,"-33.7427,150.91713",09:30,38%,33.0,54.0,485
Sunnyholt Road Northbound,"-33.73711,150.9184",09:30,30%,37.0,53.0,485
Sunnyholt Road Northbound,"-33.7289,150.92255",09:30,0%,57.0,57.0,485
Sunnyholt Road Northbound,"-33.72465,150.92839",09:30,30%,45.0,65.0,485
Sunnyholt Road Northbound,"-33.72076,150.93618",09:30,69%,17.0,56.0,485
Sunnyholt Road Northbound,"-33.77026,150.91197",09:45,25%,30.0,40.0,485
Sunnyholt Road Northbound,"-33.76497,150.91281",09:45,0%,46.0,46.0,485
Sunnyholt Road Northbound,"-33.75653,150.91455",09:45,34%,36.0,55.0,485
Sunnyholt Road Northbound,"-33.75087,150.91567",09:45,57%,17.0,40.0,485
Sunnyholt Road Northbound,"-33.7427,150.91713",09:45,27%,39.0,54.0,485
Sunnyholt Road Northbound,"-33.73711,150.9184",09:45,21%,41.0,52.0,485
Sunnyholt Road Northbound,"-33.7289,150.92255",09:45,0%,57.0,57.0,485
Sunnyholt Road Northbound,"-33.72465,150.92839",09:45,28%,46.0,64.0,485
Sunnyholt Road Northbound,"-33.72076,150.93618",09:45,38%,33.0,54.0,485
Sunnyholt Road Southbound,"-33.72173,150.93187",07:00,0%,64.0,64.0,1249
Sunnyholt Road Southbound,"-33.72803,150.924",07:00,21%,33.0,42.0,1249
Sunnyholt Road Southbound,"-33.73481,150.91967",07:00,22%,42.0,54.0,1249
Sunnyholt Road Southbound,"-33.74013,150.9176",07:00,39%,31.0,51.0,1249
Sunnyholt Road Southbound,"-33.74782,150.91641",07:00,0%,56.0,56.0,1249
Sunnyholt Road Southbound,"-33.75459,150.91503",07:00,0%,56.0,56.0,1249
Sunnyholt Road Southbound,"-33.76263,150.91352",07:00,0%,34.0,34.0,1249
Sunnyholt Road Southbound,"-33.76971,150.9122",07:00,26%,28.0,38.0,1249
Sunnyholt Road Southbound,"-33.72173,150.93187",07:15,0%,64.0,64.0,1249
Sunnyholt Road Southbound,"-33.72803,150.924",07:15,23%,32.0,42.0,1249
Sunnyholt Road Southbound,"-33.73481,150.91967",07:15,29%,39.0,55.0,1249
Sunnyholt Road Southbound,"-33.74013,150.9176",07:15,53%,24.0,52.0,1249
Sunnyholt Road Southbound,"-33.74782,150.91641",07:15,0%,56.0,56.0,1249
Sunnyholt Road Southbound,"-33.75459,150.91503",07:15,0%,56.0,56.0,1249
Sunnyholt Road Southbound,"-33.76263,150.91352",07:15,31%,24.0,35.0,1249
Sunnyholt Road Southbound,"-33.76971,150.9122",07:15,31%,26.0,38.0,1249
Sunnyholt Road Southbound,"-33.72173,150.93187",07:30,0%,63.0,63.0,1249
Sunnyholt Road Southbound,"-33.72803,150.924",07:30,0%,41.0,41.0,1249
Sunnyholt Road Southbound,"-33.73481,150.91967",07:30,38%,34.0,55.0,1249
Sunnyholt Road Southbound,"-33.74013,150.9176",07:30,62%,20.0,53.0,1249
Sunnyholt Road Southbound,"-33.74782,150.91641",07:30,21%,44.0,56.0,1249
Sunnyholt Road Southbound,"-33.75459,150.91503",07:30,21%,44.0,56.0,1249
Sunnyholt Road Southbound,"-33.76263,150.91352",07:30,32%,23.0,34.0,1249
Sunnyholt Road Southbound,"-33.76971,150.9122",07:30,42%,22.0,38.0,1249
Sunnyholt Road Southbound,"-33.72173,150.93187",07:45,53%,30.0,64.0,1249
Sunnyholt Road Southbound,"-33.72803,150.924",07:45,0%,42.0,42.0,1249
Sunnyholt Road Southbound,"-33.73481,150.91967",07:45,0%,55.0,55.0,1249
Sunnyholt Road Southbound,"-33.74013,150.9176",07:45,55%,23.0,52.0,1249
Sunnyholt Road Southbound,"-33.74782,150.91641",07:45,0%,57.0,57.0,1249
Sunnyholt Road Southbound,"-33.75459,150.91503",07:45,0%,57.0,57.0,1249
Sunnyholt Road Southbound,"-33.76263,150.91352",07:45,23%,26.0,34.0,1249
Sunnyholt Road Southbound,"-33.76971,150.9122",07:45,39%,23.0,38.0,1249
Sunnyholt Road Southbound,"-33.72173,150.93187",08:00,0%,63.0,63.0,1342
Sunnyholt Road Southbound,"-33.72803,150.924",08:00,29%,29.0,41.0,1342
Sunnyholt Road Southbound,"-33.73481,150.91967",08:00,47%,29.0,55.0,1342
Sunnyholt Road Southbound,"-33.74013,150.9176",08:00,60%,20.0,51.0,1342
Sunnyholt Road Southbound,"-33.74782,150.91641",08:00,0%,57.0,57.0,1342
Sunnyholt Road Southbound,"-33.75459,150.91503",08:00,0%,57.0,57.0,1342
