road,point,hour,traffic_percent,currentSpeed,freeFlowSpeed,num_Vehicles
Cahill Expressway Northbound,"-33.86024,151.20454",08:30,27.86885245901639,44,61,1321.0
Cahill Expressway Northbound,"-33.86102,151.20515",08:30,27.86885245901639,44,61,1321.0
Cahill Expressway Northbound,"-33.86161,151.21329",08:45,0.0,43,43,1321.0
Cahill Expressway Northbound,"-33.8633,151.21326",08:45,0.0,43,43,1321.0
Cahill Expressway Northbound,"-33.86155,151.21224",08:45,37.704918032786885,38,61,1321.0
Cahill Expressway Northbound,"-33.86094,151.20603",08:45,0.0,60,60,1321.0
Cahill Expressway Northbound,"-33.86024,151.20454",08:45,37.704918032786885,38,61,1321.0
Cahill Expressway Northbound,"-33.86102,151.20515",08:45,37.704918032786885,38,61,1321.0
Cahill Expressway Northbound,"-33.86161,151.21329",09:00,0.0,43,43,1038.0
Cahill Expressway Northbound,"-33.8633,151.21326",09:00,0.0,43,43,1038.0
Cahill Expressway Northbound,"-33.86155,151.21224",09:00,31.14754098360656,42,61,1038.0
Cahill Expressway Northbound,"-33.86094,151.20603",09:00,0.0,60,60,1038.0
Cahill Expressway Northbound,"-33.86024,151.20454",09:00,28.33333333333333,43,60,1038.0
Cahill Expressway Northbound,"-33.86102,151.20515",09:00,28.33333333333333,43,60,1038.0
Cahill Expressway Northbound,"-33.86161,151.21329",09:15,51.16279069767442,21,43,1038.0
Cahill Expressway Northbound,"-33.8633,151.21326",09:15,51.16279069767442,21,43,1038.0
Cahill Expressway Northbound,"-33.86155,151.21224",09:15,18.032786885245898,50,61,1038.0
Cahill Expressway Northbound,"-33.86094,151.20603",09:15,0.0,60,60,1038.0
Cahill Expressway Northbound,"-33.86024,151.20454",09:15,18.032786885245898,50,61,1038.0
Cahill Expressway Northbound,"-33.86102,151.20515",09:15,18.032786885245898,50,61,1038.0
Cahill Expressway Northbound,"-33.86161,151.21329",09:30,30.952380952380956,29,42,1038.0
Cahill Expressway Northbound,"-33.8633,151.21326",09:30,30.952380952380956,29,42,1038.0
Cahill Expressway Northbound,"-33.86155,151.21224",09:30,0.0,61,61,1038.0
Cahill Expressway Northbound,"-33.86094,151.20603",09:30,0.0,60,60,1038.0
Cahill Expressway Northbound,"-33.86024,151.20454",09:30,0.0,61,61,1038.0
Cahill Expressway Northbound,"-33.86102,151.20515",09:30,0.0,61,61,1038.0
Elizabeth Drive Eastbound,"-33.86547,150.69865",07:00,0.0,48,48,1140.0
Elizabeth Drive Eastbound,"-33.86461,150.70842",07:00,0.0,75,75,1140.0
Elizabeth Drive Eastbound,"-33.86851,150.71696",07:00,38.46153846153846,40,65,1140.0
Elizabeth Drive Eastbound,"-33.87107,150.73361",07:00,0.0,77,77,1140.0
Elizabeth Drive Eastbound,"-33.87338,150.75003",07:00,0.0,75,75,1140.0
Elizabeth Drive Eastbound,"-33.87418,150.75697",07:00,0.0,73,73,1140.0
Elizabeth Drive Eastbound,"-33.87592,150.76988",07:00,0.0,75,75,1140.0
Elizabeth Drive Eastbound,"-33.87935,150.78513",07:00,0.0,68,68,1140.0
Elizabeth Drive Eastbound,"-33.8807,150.79352",07:00,0.0,62,62,1140.0
Elizabeth Drive Eastbound,"-33.88072,150.80624",07:00,0.0,67,67,1140.0
Elizabeth Drive Eastbound,"-33.88042,150.8097",07:00,0.0,68,68,1140.0
Elizabeth Drive Eastbound,"-33.88073,150.81972",07:00,0.0,71,71,1140.0
Elizabeth Drive Eastbound,"-33.87603,150.82784",07:00,0.0,68,68,1140.0
Elizabeth Drive Eastbound,"-33.87476,150.83832",07:00,0.0,71,71,1140.0
Elizabeth Drive Eastbound,"-33.877,150.84343",07:00,0.0,68,68,1140.0
Elizabeth Drive Eastbound,"-33.86547,150.69865",07:15,32.6530612244898,33,49,1140.0
Elizabeth Drive Eastbound,"-33.86461,150.70842",07:15,0.0,75,75,1140.0
Elizabeth Drive Eastbound,"-33.86851,150.71696",07:15,0.0,65,65,1140.0
Elizabeth Drive Eastbound,"-33.87107,150.73361",07:15,0.0,77,77,1140.0
Elizabeth Drive Eastbound,"-33.87338,150.75003",07:15,0.0,75,75,1140.0
Elizabeth Drive Eastbound,"-33.87418,150.75697",07:15,0.0,73,73,1140.0
Elizabeth Drive Eastbound,"-33.87592,150.76988",07:15,0.0,75,75,1140.0
Elizabeth Drive Eastbound,"-33.87935,150.78513",07:15,0.0,68,68,1140.0
Elizabeth Drive Eastbound,"-33.8807,150.79352",07:15,0.0,62,62,1140.0
Elizabeth Drive Eastbound,"-33.88072,150.80624",07:15,0.0,67,67,1140.0
Elizabeth Drive Eastbound,"-33.88042,150.8097",07:15,0.0,66,66,1140.0
Elizabeth Drive Eastbound,"-33.88073,150.81972",07:15,0.0,71,71,1140.0
Elizabeth Drive Eastbound,"-33.87603,150.82784",07:15,0.0,66,66,1140.0
Elizabeth Drive Eastbound,"-33.87476,150.83832",07:15,0.0,71,71,1140.0
Elizabeth Drive Eastbound,"-33.877,150.84343",07:15,0.0,66,66,1140.0
Elizabeth Drive Eastbound,"-33.86547,150.69865",07:30,0.0,49,49,1140.0
Elizabeth Drive Eastbound,"-33.86461,150.70842",07:30,0.0,75,75,1140.0
Elizabeth Drive Eastbound,"-33.86851,150.71696",07:30,41.53846153846153,38,65,1140.0
Elizabeth Drive Eastbound,"-33.87107,150.73361",07:30,0.0,77,77,1140.0
Elizabeth Drive Eastbound,"-33.87338,150.75003",07:30,0.0,75,75,1140.0
Elizabeth Drive Eastbound,"-33.87418,150.75697",07:30,0.0,73,73,1140.0
Elizabeth Drive Eastbound,"-33.87592,150.76988",07:30,0.0,75,75,1140.0
Elizabeth Drive Eastbound,"-33.87935,150.78513",07:30,0.0,68,68,1140.0
Elizabeth Drive Eastbound,"-33.8807,150.79352",07:30,0.0,62,62,1140.0
Elizabeth Drive Eastbound,"-33.88072,150.80624",07:30,0.0,67,67,1140.0
Elizabeth Drive Eastbound,"-33.88042,150.8097",07:30,0.0,66,66,1140.0
Elizabeth Drive Eastbound,"-33.88073,150.81972",07:30,0.0,71,71,1140.0
Elizabeth Drive Eastbound,"-33.87603,150.82784",07:30,0.0,66,66,1140.0
Elizabeth Drive Eastbound,"-33.87476,150.83832",07:30,0.0,71,71,1140.0
Elizabeth Drive Eastbound,"-33.877,150.84343",07:30,0.0,66,66,1140.0
Elizabeth Drive Eastbound,"-33.86547,150.69865",07:45,0.0,49,49,1140.0
Elizabeth Drive Eastbound,"-33.86461,150.70842",07:45,0.0,75,75,1140.0
Elizabeth Drive Eastbound,"-33.86851,150.71696",07:45,24.615384615384617,49,65,1140.0
Elizabeth Drive Eastbound,"-33.87107,150.73361",07:45,0.0,77,77,1140.0
Elizabeth Drive Eastbound,"-33.87338,150.75003",07:45,0.0,75,75,1140.0
Elizabeth Drive Eastbound,"-33.87418,150.75697",07:45,0.0,73,73,1140.0
Elizabeth Drive Eastbound,"-33.87592,150.76988",07:45,0.0,75,75,1140.0
Elizabeth Drive Eastbound,"-33.87935,150.78513",07:45,0.0,67,67,1140.0
Elizabeth Drive Eastbound,"-33.8807,150.79352",07:45,0.0,62,62,1140.0
Elizabeth Drive Eastbound,"-33.88072,150.80624",07:45,0.0,66,66,1140.0
Elizabeth Drive Eastbound,"-33.88042,150.8097",07:45,32.83582089552238,45,67,1140.0
Elizabeth Drive Eastbound,"-33.88073,150.81972",07:45,0.0,71,71,1140.0
Elizabeth Drive Eastbound,"-33.87603,150.82784",07:45,32.83582089552238,45,67,1140.0
Elizabeth Drive Eastbound,"-33.87476,150.83832",07:45,0.0,71,71,1140.0
Elizabeth Drive Eastbound,"-33.877,150.84343",07:45,32.83582089552238,45,67,1140.0
Elizabeth Drive Eastbound,"-33.86547,150.69865",08:00,25.0,36,48,1341.0
Elizabeth Drive Eastbound,"-33.86461,150.70842",08:00,0.0,75,75,1341.0
Elizabeth Drive Eastbound,"-33.86851,150.71696",08:00,23.4375,49,64,1341.0
Elizabeth Drive Eastbound,"-33.87107,150.73361",08:00,0.0,77,77,1341.0
Elizabeth Drive Eastbound,"-33.87338,150.75003",08:00,0.0,75,75,1341.0
Elizabeth Drive Eastbound,"-33.87418,150.75697",08:00,0.0,73,73,1341.0
Elizabeth Drive Eastbound,"-33.87592,150.76988",08:00,0.0,75,75,1341.0
Elizabeth Drive Eastbound,"-33.87935,150.78513",08:00,13.235294117647056,59,68,1341.0
Elizabeth Drive Eastbound,"-33.8807,150.79352",08:00,0.0,62,62,1341.0
Elizabeth Drive Eastbound,"-33.88072,150.80624",08:00,0.0,66,66,1341.0
Elizabeth Drive Eastbound,"-33.88042,150.8097",08:00,22.72727272727273,51,66,1341.0
Elizabeth Drive Eastbound,"-33.88073,150.81972",08:00,0.0,70,70,1341.0
Elizabeth Drive Eastbound,"-33.87603,150.82784",08:00,22.72727272727273,51,66,1341.0
Elizabeth Drive Eastbound,"-33.87476,150.83832",08:00,0.0,70,70,1341.0
Elizabeth Drive Eastbound,"-33.877,150.84343",08:00,22.72727272727273,51,66,1341.0
Elizabeth Drive Eastbound,"-33.86547,150.69865",08:15,0.0,49,49,1341.0
Elizabeth Drive Eastbound,"-33.86461,150.70842",08:15,0.0,75,75,1341.0
Elizabeth Drive Eastbound,"-33.86851,150.71696",08:15,23.076923076923077,50,65,1341.0
Elizabeth Drive Eastbound,"-33.87107,150.73361",08:15,0.0,77,77,1341.0
Elizabeth Drive Eastbound,"-33.87338,150.75003",08:15,0.0,75,75,1341.0
Elizabeth Drive Eastbound,"-33.87418,150.75697",08:15,0.0,73,73,1341.0
Elizabeth Drive Eastbound,"-33.87592,150.76988",08:15,0.0,75,75,1341.0
Elizabeth Drive Eastbound,"-33.87935,150.78513",08:15,0.0,67,67,1341.0
Elizabeth Drive Eastbound,"-33.8807,150.79352",08:15,0.0,62,62,1341.0
Elizabeth Drive Eastbound,"-33.88072,150.80624",08:15,0.0,65,65,1341.0
Elizabeth Drive Eastbound,"-33.88042,150.8097",08:15,37.31343283582089,42,67,1341.0
Elizabeth Drive Eastbound,"-33.88073,150.81972",08:15,0.0,69,69,1341.0
Elizabeth Drive Eastbound,"-33.87603,150.82784",08:15,37.31343283582089,42,67,1341.0
Elizabeth Drive Eastbound,"-33.87476,150.83832",08:15,0.0,69,69,1341.0
Elizabeth Drive Eastbound,"-33.877,150.84343",08:15,37.31343283582089,42,67,1341.0
Elizabeth Drive Eastbound,"-33.86547,150.69865",08:30,0.0,49,49,1341.0
Elizabeth Drive Eastbound,"-33.86461,150.70842",08:30,0.0,75,75,1341.0
Elizabeth Drive Eastbound,"-33.86851,150.71696",08:30,26.15384615384615,48,65,1341.0
Elizabeth Drive Eastbound,"-33.87107,150.73361",08:30,0.0,77,77,1341.0
Elizabeth Drive Eastbound,"-33.87338,150.75003",08:30,0.0,75,75,1341.0
Elizabeth Drive Eastbound,"-33.87418,150.75697",08:30,0.0,73,73,1341.0
Elizabeth Drive Eastbound,"-33.87592,150.76988",08:30,0.0,75,75,1341.0
Elizabeth Drive Eastbound,"-33.87935,150.78513",08:30,11.940298507462687,59,67,1341.0
Elizabeth Drive Eastbound,"-33.8807,150.79352",08:30,29.508196721311474,43,61,1341.0
Elizabeth Drive Eastbound,"-33.88072,150.80624",08:30,0.0,65,65,1341.0
Elizabeth Drive Eastbound,"-33.88042,150.8097",08:30,25.0,51,68,1341.0
Elizabeth Drive Eastbound,"-33.88073,150.81972",08:30,0.0,69,69,1341.0
Elizabeth Drive Eastbound,"-33.87603,150.82784",08:30,26.086956521739136,51,69,1341.0
Elizabeth Drive Eastbound,"-33.87476,150.83832",08:30,0.0,69,69,1341.0
Elizabeth Drive Eastbound,"-33.877,150.84343",08:30,26.086956521739136,51,69,1341.0
Elizabeth Drive Eastbound,"-33.86547,150.69865",08:45,0.0,49,49,1341.0
Elizabeth Drive Eastbound,"-33.86461,150.70842",08:45,0.0,75,75,1341.0
Elizabeth Drive Eastbound,"-33.86851,150.71696",08:45,0.0,64,64,1341.0
Elizabeth Drive Eastbound,"-33.87107,150.73361",08:45,0.0,77,77,1341.0
Elizabeth Drive Eastbound,"-33.87338,150.75003",08:45,0.0,75,75,1341.0
Elizabeth Drive Eastbound,"-33.87418,150.75697",08:45,0.0,73,73,1341.0
Elizabeth Drive Eastbound,"-33.87592,150.76988",08:45,0.0,75,75,1341.0
Elizabeth Drive Eastbound,"-33.87935,150.78513",08:45,0.0,67,67,1341.0
Elizabeth Drive Eastbound,"-33.8807,150.79352",08:45,0.0,62,62,1341.0
Elizabeth Drive Eastbound,"-33.88072,150.80624",08:45,0.0,66,66,1341.0
Elizabeth Drive Eastbound,"-33.88042,150.8097",08:45,0.0,69,69,1341.0
Elizabeth Drive Eastbound,"-33.88073,150.81972",08:45,0.0,70,70,1341.0
Elizabeth Drive Eastbound,"-33.87603,150.82784",08:45,0.0,69,69,1341.0
Elizabeth Drive Eastbound,"-33.87476,150.83832",08:45,0.0,70,70,1341.0
Elizabeth Drive Eastbound,"-33.877,150.84343",08:45,0.0,69,69,1341.0
Elizabeth Drive Eastbound,"-33.86547,150.69865",09:00,0.0,49,49,842.0
Elizabeth Drive Eastbound,"-33.86461,150.70842",09:00,0.0,75,75,842.0
Elizabeth Drive Eastbound,"-33.86851,150.71696",09:00,0.0,65,65,842.0
Elizabeth Drive Eastbound,"-33.87107,150.73361",09:00,0.0,77,77,842.0
Elizabeth Drive Eastbound,"-33.87338,150.75003",09:00,0.0,75,75,842.0
Elizabeth Drive Eastbound,"-33.87418,150.75697",09:00,0.0,73,73,842.0
Elizabeth Drive Eastbound,"-33.87592,150.76988",09:00,0.0,75,75,842.0
Elizabeth Drive Eastbound,"-33.87935,150.78513",09:00,0.0,67,67,842.0
Elizabeth Drive Eastbound,"-33.8807,150.79352",09:00,0.0,61,61,842.0
Elizabeth Drive Eastbound,"-33.88072,150.80624",09:00,0.0,66,66,842.0
Elizabeth Drive Eastbound,"-33.88042,150.8097",09:00,0.0,69,69,842.0
Elizabeth Drive Eastbound,"-33.88073,150.81972",09:00,0.0,70,70,842.0
Elizabeth Drive Eastbound,"-33.87603,150.82784",09:00,0.0,69,69,842.0
Elizabeth Drive Eastbound,"-33.87476,150.83832",09:00,0.0,70,70,842.0
Elizabeth Drive Eastbound,"-33.877,150.84343",09:00,0.0,69,69,842.0
Elizabeth Drive Eastbound,"-33.86547,150.69865",09:15,0.0,49,49,842.0
Elizabeth Drive Eastbound,"-33.86461,150.70842",09:15,0.0,75,75,842.0
Elizabeth Drive Eastbound,"-33.86851,150.71696",09:15,29.230769230769223,46,65,842.0
Elizabeth Drive Eastbound,"-33.87107,150.73361",09:15,0.0,77,77,842.0
Elizabeth Drive Eastbound,"-33.87338,150.75003",09:15,0.0,75,75,842.0
Elizabeth Drive Eastbound,"-33.87418,150.75697",09:15,0.0,73,73,842.0
Elizabeth Drive Eastbound,"-33.87592,150.76988",09:15,0.0,75,75,842.0
Elizabeth Drive Eastbound,"-33.87935,150.78513",09:15,0.0,67,67,842.0
Elizabeth Drive Eastbound,"-33.8807,150.79352",09:15,0.0,61,61,842.0
Elizabeth Drive Eastbound,"-33.88072,150.80624",09:15,0.0,66,66,842.0
Elizabeth Drive Eastbound,"-33.88042,150.8097",09:15,0.0,69,69,842.0
Elizabeth Drive Eastbound,"-33.88073,150.81972",09:15,0.0,70,70,842.0
Elizabeth Drive Eastbound,"-33.87603,150.82784",09:15,0.0,69,69,842.0
Elizabeth Drive Eastbound,"-33.87476,150.83832",09:15,0.0,70,70,842.0
Elizabeth Drive Eastbound,"-33.877,150.84343",09:15,0.0,69,69,842.0
Elizabeth Drive Eastbound,"-33.86547,150.69865",09:30,36.73469387755102,31,49,842.0
Elizabeth Drive Eastbound,"-33.86461,150.70842",09:30,0.0,74,74,842.0
Elizabeth Drive Eastbound,"-33.86851,150.71696",09:30,28.125,46,64,842.0
Elizabeth Drive Eastbound,"-33.87107,150.73361",09:30,0.0,77,77,842.0
Elizabeth Drive Eastbound,"-33.87338,150.75003",09:30,0.0,75,75,842.0
Elizabeth Drive Eastbound,"-33.87418,150.75697",09:30,0.0,73,73,842.0
Elizabeth Drive Eastbound,"-33.87592,150.76988",09:30,0.0,75,75,842.0
Elizabeth Drive Eastbound,"-33.87935,150.78513",09:30,0.0,67,67,842.0
Elizabeth Drive Eastbound,"-33.8807,150.79352",09:30,0.0,61,61,842.0
Elizabeth Drive Eastbound,"-33.88072,150.80624",09:30,0.0,67,67,842.0
Elizabeth Drive Eastbound,"-33.88042,150.8097",09:30,0.0,67,67,842.0
Elizabeth Drive Eastbound,"-33.88073,150.81972",09:30,0.0,70,70,842.0
Elizabeth Drive Eastbound,"-33.87603,150.82784",09:30,0.0,67,67,842.0
Elizabeth Drive Eastbound,"-33.87476,150.83832",09:30,0.0,70,70,842.0
Elizabeth Drive Eastbound,"-33.877,150.84343",09:30,0.0,67,67,842.0
Elizabeth Drive Westbound,"-33.87716,150.84332",07:00,18.96551724137932,47,58,1393.0
Elizabeth Drive Westbound,"-33.87476,150.83832",07:00,0.0,71,71,1393.0
Elizabeth Drive Westbound,"-33.87603,150.82784",07:00,0.0,68,68,1393.0
Elizabeth Drive Westbound,"-33.88073,150.81972",07:00,0.0,71,71,1393.0
Elizabeth Drive Westbound,"-33.88042,150.8097",07:00,0.0,68,68,1393.0
Elizabeth Drive Westbound,"-33.88076,150.80432",07:00,0.0,67,67,1393.0
Elizabeth Drive Westbound,"-33.88049,150.79247",07:00,0.0,66,66,1393.0
Elizabeth Drive Westbound,"-33.87824,150.78295",07:00,0.0,66,66,1393.0
Elizabeth Drive Westbound,"-33.87576,150.76878",07:00,0.0,73,73,1393.0
Elizabeth Drive Westbound,"-33.87385,150.75439",07:00,0.0,73,73,1393.0
Elizabeth Drive Westbound,"-33.87348,150.74997",07:00,0.0,73,73,1393.0
Elizabeth Drive Westbound,"-33.87092,150.73242",07:00,0.0,81,81,1393.0
Elizabeth Drive Westbound,"-33.86831,150.71664",07:00,0.0,70,70,1393.0
Elizabeth Drive Westbound,"-33.86463,150.70826",07:00,0.0,57,57,1393.0
Elizabeth Drive Westbound,"-33.87716,150.84332",07:15,0.0,57,57,1393.0
Elizabeth Drive Westbound,"-33.87476,150.83832",07:15,0.0,71,71,1393.0
Elizabeth Drive Westbound,"-33.87603,150.82784",07:15,0.0,66,66,1393.0
Elizabeth Drive Westbound,"-33.88073,150.81972",07:15,0.0,71,71,1393.0
Elizabeth Drive Westbound,"-33.88042,150.8097",07:15,0.0,66,66,1393.0
Elizabeth Drive Westbound,"-33.88076,150.80432",07:15,0.0,67,67,1393.0
Elizabeth Drive Westbound,"-33.88049,150.79247",07:15,0.0,66,66,1393.0
Elizabeth Drive Westbound,"-33.87824,150.78295",07:15,0.0,66,66,1393.0
Elizabeth Drive Westbound,"-33.87576,150.76878",07:15,0.0,73,73,1393.0
Elizabeth Drive Westbound,"-33.87385,150.75439",07:15,0.0,73,73,1393.0
Elizabeth Drive Westbound,"-33.87348,150.74997",07:15,0.0,73,73,1393.0
Elizabeth Drive Westbound,"-33.87092,150.73242",07:15,0.0,81,81,1393.0
Elizabeth Drive Westbound,"-33.86831,150.71664",07:15,0.0,71,71,1393.0
Elizabeth Drive Westbound,"-33.86463,150.70826",07:15,0.0,57,57,1393.0
Elizabeth Drive Westbound,"-33.87716,150.84332",07:30,0.0,58,58,1393.0
Elizabeth Drive Westbound,"-33.87476,150.83832",07:30,0.0,71,71,1393.0
Elizabeth Drive Westbound,"-33.87603,150.82784",07:30,0.0,66,66,1393.0
Elizabeth Drive Westbound,"-33.88073,150.81972",07:30,0.0,71,71,1393.0
Elizabeth Drive Westbound,"-33.88042,150.8097",07:30,0.0,66,66,1393.0
Elizabeth Drive Westbound,"-33.88076,150.80432",07:30,0.0,67,67,1393.0
Elizabeth Drive Westbound,"-33.88049,150.79247",07:30,0.0,66,66,1393.0
Elizabeth Drive Westbound,"-33.87824,150.78295",07:30,0.0,66,66,1393.0
Elizabeth Drive Westbound,"-33.87576,150.76878",07:30,0.0,73,73,1393.0
Elizabeth Drive Westbound,"-33.87385,150.75439",07:30,0.0,73,73,1393.0
Elizabeth Drive Westbound,"-33.87348,150.74997",07:30,0.0,73,73,1393.0
Elizabeth Drive Westbound,"-33.87092,150.73242",07:30,0.0,81,81,1393.0
Elizabeth Drive Westbound,"-33.86831,150.71664",07:30,0.0,71,71,1393.0
Elizabeth Drive Westbound,"-33.86463,150.70826",07:30,0.0,57,57,1393.0
Elizabeth Drive Westbound,"-33.87716,150.84332",07:45,15.517241379310342,49,58,1393.0
Elizabeth Drive Westbound,"-33.87476,150.83832",07:45,0.0,71,71,1393.0
Elizabeth Drive Westbound,"-33.87603,150.82784",07:45,35.29411764705882,44,68,1393.0
Elizabeth Drive Westbound,"-33.88073,150.81972",07:45,0.0,71,71,1393.0
Elizabeth Drive Westbound,"-33.88042,150.8097",07:45,35.29411764705882,44,68,1393.0
Elizabeth Drive Westbound,"-33.88076,150.80432",07:45,0.0,66,66,1393.0
Elizabeth Drive Westbound,"-33.88049,150.79247",07:45,0.0,66,66,1393.0
Elizabeth Drive Westbound,"-33.87824,150.78295",07:45,0.0,66,66,1393.0
Elizabeth Drive Westbound,"-33.87576,150.76878",07:45,0.0,73,73,1393.0
Elizabeth Drive Westbound,"-33.87385,150.75439",07:45,0.0,73,73,1393.0
Elizabeth Drive Westbound,"-33.87348,150.74997",07:45,0.0,73,73,1393.0
Elizabeth Drive Westbound,"-33.87092,150.73242",07:45,0.0,81,81,1393.0
Elizabeth Drive Westbound,"-33.86831,150.71664",07:45,0.0,70,70,1393.0
Elizabeth Drive Westbound,"-33.86463,150.70826",07:45,0.0,57,57,1393.0
Elizabeth Drive Westbound,"-33.87716,150.84332",08:00,20.68965517241379,46,58,1401.0
Elizabeth Drive Westbound,"-33.87476,150.83832",08:00,0.0,70,70,1401.0
Elizabeth Drive Westbound,"-33.87603,150.82784",08:00,22.72727272727273,51,66,1401.0
Elizabeth Drive Westbound,"-33.88073,150.81972",08:00,0.0,70,70,1401.0
Elizabeth Drive Westbound,"-33.88042,150.8097",08:00,22.72727272727273,51,66,1401.0
Elizabeth Drive Westbound,"-33.88076,150.80432",08:00,0.0,66,66,1401.0
Elizabeth Drive Westbound,"-33.88049,150.79247",08:00,0.0,66,66,1401.0
Elizabeth Drive Westbound,"-33.87824,150.78295",08:00,0.0,66,66,1401.0
Elizabeth Drive Westbound,"-33.87576,150.76878",08:00,0.0,73,73,1401.0
Elizabeth Drive Westbound,"-33.87385,150.75439",08:00,0.0,73,73,1401.0
Elizabeth Drive Westbound,"-33.87348,150.74997",08:00,0.0,73,73,1401.0
Elizabeth Drive Westbound,"-33.87092,150.73242",08:00,0.0,81,81,1401.0
Elizabeth Drive Westbound,"-33.86831,150.71664",08:00,0.0,70,70,1401.0
Elizabeth Drive Westbound,"-33.86463,150.70826",08:00,0.0,57,57,1401.0
Elizabeth Drive Westbound,"-33.87716,150.84332",08:15,0.0,58,58,1401.0
Elizabeth Drive Westbound,"-33.87476,150.83832",08:15,0.0,69,69,1401.0
Elizabeth Drive Westbound,"-33.87603,150.82784",08:15,37.68115942028986,43,69,1401.0
Elizabeth Drive Westbound,"-33.88073,150.81972",08:15,0.0,69,69,1401.0
Elizabeth Drive Westbound,"-33.88042,150.8097",08:15,37.68115942028986,43,69,1401.0
Elizabeth Drive Westbound,"-33.88076,150.80432",08:15,0.0,65,65,1401.0
Elizabeth Drive Westbound,"-33.88049,150.79247",08:15,0.0,66,66,1401.0
Elizabeth Drive Westbound,"-33.87824,150.78295",08:15,0.0,66,66,1401.0
Elizabeth Drive Westbound,"-33.87576,150.76878",08:15,0.0,73,73,1401.0
Elizabeth Drive Westbound,"-33.87385,150.75439",08:15,0.0,73,73,1401.0
Elizabeth Drive Westbound,"-33.87348,150.74997",08:15,0.0,73,73,1401.0
Elizabeth Drive Westbound,"-33.87092,150.73242",08:15,0.0,81,81,1401.0
Elizabeth Drive Westbound,"-33.86831,150.71664",08:15,0.0,70,70,1401.0
Elizabeth Drive Westbound,"-33.86463,150.70826",08:15,0.0,57,57,1401.0
Elizabeth Drive Westbound,"-33.87716,150.84332",08:30,22.41379310344828,45,58,1401.0
Elizabeth Drive Westbound,"-33.87476,150.83832",08:30,0.0,69,69,1401.0
