road,point,hour,traffic_percent,currentSpeed,freeFlowSpeed,num_Vehicles
Cahill Expressway Northbound,"-33.86155,151.21224",10:30,0.0,61,61,866.0
Cahill Expressway Northbound,"-33.86094,151.20603",10:30,0.0,59,59,866.0
Cahill Expressway Northbound,"-33.86024,151.20454",10:30,0.0,61,61,866.0
Cahill Expressway Northbound,"-33.86102,151.20515",10:30,0.0,61,61,866.0
Cahill Expressway Northbound,"-33.86161,151.21329",10:45,0.0,42,42,866.0
Cahill Expressway Northbound,"-33.8633,151.21326",10:45,0.0,42,42,866.0
Cahill Expressway Northbound,"-33.86155,151.21224",10:45,0.0,61,61,866.0
Cahill Expressway Northbound,"-33.86094,151.20603",10:45,0.0,59,59,866.0
Cahill Expressway Northbound,"-33.86024,151.20454",10:45,0.0,61,61,866.0
Cahill Expressway Northbound,"-33.86102,151.20515",10:45,0.0,61,61,866.0
Elizabeth Drive Eastbound,"-33.86547,150.69865",06:15,30.612244897959183,34,49,847.0
Elizabeth Drive Eastbound,"-33.86461,150.70842",06:15,0.0,75,75,847.0
Elizabeth Drive Eastbound,"-33.86851,150.71696",06:15,0.0,64,64,847.0
Elizabeth Drive Eastbound,"-33.87107,150.73361",06:15,0.0,78,78,847.0
Elizabeth Drive Eastbound,"-33.87338,150.75003",06:15,0.0,74,74,847.0
Elizabeth Drive Eastbound,"-33.87418,150.75697",06:15,0.0,71,71,847.0
Elizabeth Drive Eastbound,"-33.87592,150.76988",06:15,0.0,74,74,847.0
Elizabeth Drive Eastbound,"-33.87935,150.78513",06:15,0.0,67,67,847.0
Elizabeth Drive Eastbound,"-33.8807,150.79352",06:15,0.0,61,61,847.0
Elizabeth Drive Eastbound,"-33.88072,150.80624",06:15,0.0,66,66,847.0
Elizabeth Drive Eastbound,"-33.88042,150.8097",06:15,0.0,66,66,847.0
Elizabeth Drive Eastbound,"-33.88073,150.81972",06:15,15.492957746478876,60,71,847.0
Elizabeth Drive Eastbound,"-33.87603,150.82784",06:15,0.0,66,66,847.0
Elizabeth Drive Eastbound,"-33.87476,150.83832",06:15,15.492957746478876,60,71,847.0
Elizabeth Drive Eastbound,"-33.877,150.84343",06:15,0.0,66,66,847.0
Elizabeth Drive Eastbound,"-33.86547,150.69865",06:30,0.0,48,48,847.0
Elizabeth Drive Eastbound,"-33.86461,150.70842",06:30,0.0,75,75,847.0
Elizabeth Drive Eastbound,"-33.86851,150.71696",06:30,40.625,38,64,847.0
Elizabeth Drive Eastbound,"-33.87107,150.73361",06:30,0.0,78,78,847.0
Elizabeth Drive Eastbound,"-33.87338,150.75003",06:30,0.0,74,74,847.0
Elizabeth Drive Eastbound,"-33.87418,150.75697",06:30,0.0,71,71,847.0
Elizabeth Drive Eastbound,"-33.87592,150.76988",06:30,0.0,74,74,847.0
Elizabeth Drive Eastbound,"-33.87935,150.78513",06:30,0.0,67,67,847.0
Elizabeth Drive Eastbound,"-33.8807,150.79352",06:30,0.0,61,61,847.0
Elizabeth Drive Eastbound,"-33.88072,150.80624",06:30,0.0,65,65,847.0
Elizabeth Drive Eastbound,"-33.88042,150.8097",06:30,0.0,66,66,847.0
Elizabeth Drive Eastbound,"-33.88073,150.81972",06:30,0.0,70,70,847.0
Elizabeth Drive Eastbound,"-33.87603,150.82784",06:30,0.0,66,66,847.0
Elizabeth Drive Eastbound,"-33.87476,150.83832",06:30,0.0,70,70,847.0
Elizabeth Drive Eastbound,"-33.877,150.84343",06:30,0.0,66,66,847.0
Elizabeth Drive Eastbound,"-33.86547,150.69865",06:45,0.0,48,48,847.0
Elizabeth Drive Eastbound,"-33.86461,150.70842",06:45,0.0,75,75,847.0
Elizabeth Drive Eastbound,"-33.86851,150.71696",06:45,0.0,65,65,847.0
Elizabeth Drive Eastbound,"-33.87107,150.73361",06:45,0.0,78,78,847.0
Elizabeth Drive Eastbound,"-33.87338,150.75003",06:45,0.0,74,74,847.0
Elizabeth Drive Eastbound,"-33.87418,150.75697",06:45,0.0,71,71,847.0
Elizabeth Drive Eastbound,"-33.87592,150.76988",06:45,0.0,74,74,847.0
Elizabeth Drive Eastbound,"-33.87935,150.78513",06:45,0.0,67,67,847.0
Elizabeth Drive Eastbound,"-33.8807,150.79352",06:45,25.806451612903224,46,62,847.0
Elizabeth Drive Eastbound,"-33.88072,150.80624",06:45,0.0,65,65,847.0
Elizabeth Drive Eastbound,"-33.88042,150.8097",06:45,0.0,66,66,847.0
Elizabeth Drive Eastbound,"-33.88073,150.81972",06:45,0.0,70,70,847.0
Elizabeth Drive Eastbound,"-33.87603,150.82784",06:45,0.0,66,66,847.0
Elizabeth Drive Eastbound,"-33.87476,150.83832",06:45,0.0,70,70,847.0
Elizabeth Drive Eastbound,"-33.877,150.84343",06:45,0.0,66,66,847.0
Elizabeth Drive Eastbound,"-33.86547,150.69865",10:00,0.0,49,49,666.0
Elizabeth Drive Eastbound,"-33.86461,150.70842",10:00,0.0,75,75,666.0
Elizabeth Drive Eastbound,"-33.86851,150.71696",10:00,0.0,65,65,666.0
Elizabeth Drive Eastbound,"-33.87107,150.73361",10:00,0.0,78,78,666.0
Elizabeth Drive Eastbound,"-33.87338,150.75003",10:00,0.0,74,74,666.0
Elizabeth Drive Eastbound,"-33.87418,150.75697",10:00,0.0,71,71,666.0
Elizabeth Drive Eastbound,"-33.87592,150.76988",10:00,0.0,74,74,666.0
Elizabeth Drive Eastbound,"-33.87935,150.78513",10:00,0.0,67,67,666.0
Elizabeth Drive Eastbound,"-33.8807,150.79352",10:00,0.0,62,62,666.0
Elizabeth Drive Eastbound,"-33.88072,150.80624",10:00,0.0,66,66,666.0
Elizabeth Drive Eastbound,"-33.88042,150.8097",10:00,0.0,66,66,666.0
Elizabeth Drive Eastbound,"-33.88073,150.81972",10:00,0.0,71,71,666.0
Elizabeth Drive Eastbound,"-33.87603,150.82784",10:00,0.0,66,66,666.0
Elizabeth Drive Eastbound,"-33.87476,150.83832",10:00,0.0,71,71,666.0
Elizabeth Drive Eastbound,"-33.877,150.84343",10:00,0.0,66,66,666.0
Elizabeth Drive Eastbound,"-33.86547,150.69865",10:15,39.583333333333336,29,48,666.0
Elizabeth Drive Eastbound,"-33.86461,150.70842",10:15,0.0,75,75,666.0
Elizabeth Drive Eastbound,"-33.86851,150.71696",10:15,0.0,65,65,666.0
Elizabeth Drive Eastbound,"-33.87107,150.73361",10:15,0.0,78,78,666.0
Elizabeth Drive Eastbound,"-33.87338,150.75003",10:15,0.0,74,74,666.0
Elizabeth Drive Eastbound,"-33.87418,150.75697",10:15,0.0,71,71,666.0
Elizabeth Drive Eastbound,"-33.87592,150.76988",10:15,0.0,74,74,666.0
Elizabeth Drive Eastbound,"-33.87935,150.78513",10:15,25.0,51,68,666.0
Elizabeth Drive Eastbound,"-33.8807,150.79352",10:15,0.0,62,62,666.0
Elizabeth Drive Eastbound,"-33.88072,150.80624",10:15,0.0,67,67,666.0
Elizabeth Drive Eastbound,"-33.88042,150.8097",10:15,0.0,66,66,666.0
Elizabeth Drive Eastbound,"-33.88073,150.81972",10:15,0.0,71,71,666.0
Elizabeth Drive Eastbound,"-33.87603,150.82784",10:15,0.0,66,66,666.0
Elizabeth Drive Eastbound,"-33.87476,150.83832",10:15,0.0,71,71,666.0
Elizabeth Drive Eastbound,"-33.877,150.84343",10:15,0.0,66,66,666.0
Elizabeth Drive Eastbound,"-33.86547,150.69865",10:30,39.583333333333336,29,48,666.0
Elizabeth Drive Eastbound,"-33.86461,150.70842",10:30,0.0,75,75,666.0
Elizabeth Drive Eastbound,"-33.86851,150.71696",10:30,0.0,65,65,666.0
Elizabeth Drive Eastbound,"-33.87107,150.73361",10:30,0.0,77,77,666.0
Elizabeth Drive Eastbound,"-33.87338,150.75003",10:30,0.0,74,74,666.0
Elizabeth Drive Eastbound,"-33.87418,150.75697",10:30,0.0,71,71,666.0
Elizabeth Drive Eastbound,"-33.87592,150.76988",10:30,0.0,74,74,666.0
Elizabeth Drive Eastbound,"-33.87935,150.78513",10:30,0.0,68,68,666.0
Elizabeth Drive Eastbound,"-33.8807,150.79352",10:30,0.0,62,62,666.0
Elizabeth Drive Eastbound,"-33.88072,150.80624",10:30,0.0,67,67,666.0
Elizabeth Drive Eastbound,"-33.88042,150.8097",10:30,0.0,66,66,666.0
Elizabeth Drive Eastbound,"-33.88073,150.81972",10:30,0.0,71,71,666.0
Elizabeth Drive Eastbound,"-33.87603,150.82784",10:30,0.0,66,66,666.0
Elizabeth Drive Eastbound,"-33.87476,150.83832",10:30,0.0,71,71,666.0
Elizabeth Drive Eastbound,"-33.877,150.84343",10:30,0.0,66,66,666.0
Elizabeth Drive Eastbound,"-33.86547,150.69865",10:45,0.0,48,48,666.0
Elizabeth Drive Eastbound,"-33.86461,150.70842",10:45,0.0,75,75,666.0
Elizabeth Drive Eastbound,"-33.86851,150.71696",10:45,0.0,65,65,666.0
Elizabeth Drive Eastbound,"-33.87107,150.73361",10:45,0.0,77,77,666.0
Elizabeth Drive Eastbound,"-33.87338,150.75003",10:45,0.0,74,74,666.0
Elizabeth Drive Eastbound,"-33.87418,150.75697",10:45,0.0,71,71,666.0
Elizabeth Drive Eastbound,"-33.87592,150.76988",10:45,0.0,74,74,666.0
Elizabeth Drive Eastbound,"-33.87935,150.78513",10:45,0.0,67,67,666.0
Elizabeth Drive Eastbound,"-33.8807,150.79352",10:45,0.0,62,62,666.0
Elizabeth Drive Eastbound,"-33.88072,150.80624",10:45,0.0,66,66,666.0
Elizabeth Drive Eastbound,"-33.88042,150.8097",10:45,0.0,66,66,666.0
Elizabeth Drive Eastbound,"-33.88073,150.81972",10:45,0.0,71,71,666.0
Elizabeth Drive Eastbound,"-33.87603,150.82784",10:45,0.0,66,66,666.0
Elizabeth Drive Eastbound,"-33.87476,150.83832",10:45,0.0,71,71,666.0
Elizabeth Drive Eastbound,"-33.877,150.84343",10:45,0.0,66,66,666.0
Elizabeth Drive Westbound,"-33.87716,150.84332",06:15,15.789473684210533,48,57,1437.0
Elizabeth Drive Westbound,"-33.87476,150.83832",06:15,15.492957746478876,60,71,1437.0
Elizabeth Drive Westbound,"-33.87603,150.82784",06:15,0.0,66,66,1437.0
Elizabeth Drive Westbound,"-33.88073,150.81972",06:15,15.492957746478876,60,71,1437.0
Elizabeth Drive Westbound,"-33.88042,150.8097",06:15,0.0,66,66,1437.0
Elizabeth Drive Westbound,"-33.88076,150.80432",06:15,0.0,66,66,1437.0
Elizabeth Drive Westbound,"-33.88049,150.79247",06:15,0.0,66,66,1437.0
Elizabeth Drive Westbound,"-33.87824,150.78295",06:15,0.0,66,66,1437.0
Elizabeth Drive Westbound,"-33.87576,150.76878",06:15,0.0,71,71,1437.0
Elizabeth Drive Westbound,"-33.87385,150.75439",06:15,0.0,71,71,1437.0
Elizabeth Drive Westbound,"-33.87348,150.74997",06:15,0.0,71,71,1437.0
Elizabeth Drive Westbound,"-33.87092,150.73242",06:15,0.0,80,80,1437.0
Elizabeth Drive Westbound,"-33.86831,150.71664",06:15,23.943661971830988,54,71,1437.0
Elizabeth Drive Westbound,"-33.86463,150.70826",06:15,0.0,58,58,1437.0
Elizabeth Drive Westbound,"-33.87716,150.84332",06:30,31.034482758620683,40,58,1437.0
Elizabeth Drive Westbound,"-33.87476,150.83832",06:30,0.0,70,70,1437.0
Elizabeth Drive Westbound,"-33.87603,150.82784",06:30,0.0,66,66,1437.0
Elizabeth Drive Westbound,"-33.88073,150.81972",06:30,0.0,70,70,1437.0
Elizabeth Drive Westbound,"-33.88042,150.8097",06:30,0.0,66,66,1437.0
Elizabeth Drive Westbound,"-33.88076,150.80432",06:30,0.0,65,65,1437.0
Elizabeth Drive Westbound,"-33.88049,150.79247",06:30,0.0,66,66,1437.0
Elizabeth Drive Westbound,"-33.87824,150.78295",06:30,0.0,66,66,1437.0
Elizabeth Drive Westbound,"-33.87576,150.76878",06:30,0.0,71,71,1437.0
Elizabeth Drive Westbound,"-33.87385,150.75439",06:30,0.0,71,71,1437.0
Elizabeth Drive Westbound,"-33.87348,150.74997",06:30,0.0,71,71,1437.0
Elizabeth Drive Westbound,"-33.87092,150.73242",06:30,0.0,80,80,1437.0
Elizabeth Drive Westbound,"-33.86831,150.71664",06:30,0.0,70,70,1437.0
Elizabeth Drive Westbound,"-33.86463,150.70826",06:30,0.0,58,58,1437.0
Elizabeth Drive Westbound,"-33.87716,150.84332",06:45,22.41379310344828,45,58,1437.0
Elizabeth Drive Westbound,"-33.87476,150.83832",06:45,0.0,70,70,1437.0
Elizabeth Drive Westbound,"-33.87603,150.82784",06:45,0.0,66,66,1437.0
Elizabeth Drive Westbound,"-33.88073,150.81972",06:45,0.0,70,70,1437.0
Elizabeth Drive Westbound,"-33.88042,150.8097",06:45,0.0,66,66,1437.0
Elizabeth Drive Westbound,"-33.88076,150.80432",06:45,0.0,65,65,1437.0
Elizabeth Drive Westbound,"-33.88049,150.79247",06:45,0.0,66,66,1437.0
Elizabeth Drive Westbound,"-33.87824,150.78295",06:45,0.0,66,66,1437.0
Elizabeth Drive Westbound,"-33.87576,150.76878",06:45,0.0,71,71,1437.0
Elizabeth Drive Westbound,"-33.87385,150.75439",06:45,0.0,71,71,1437.0
Elizabeth Drive Westbound,"-33.87348,150.74997",06:45,0.0,71,71,1437.0
Elizabeth Drive Westbound,"-33.87092,150.73242",06:45,0.0,80,80,1437.0
Elizabeth Drive Westbound,"-33.86831,150.71664",06:45,0.0,70,70,1437.0
Elizabeth Drive Westbound,"-33.86463,150.70826",06:45,0.0,58,58,1437.0
Elizabeth Drive Westbound,"-33.87716,150.84332",10:00,8.771929824561408,52,57,713.0
Elizabeth Drive Westbound,"-33.87476,150.83832",10:00,0.0,71,71,713.0
Elizabeth Drive Westbound,"-33.87603,150.82784",10:00,0.0,66,66,713.0
Elizabeth Drive Westbound,"-33.88073,150.81972",10:00,0.0,71,71,713.0
Elizabeth Drive Westbound,"-33.88042,150.8097",10:00,0.0,66,66,713.0
Elizabeth Drive Westbound,"-33.88076,150.80432",10:00,0.0,66,66,713.0
Elizabeth Drive Westbound,"-33.88049,150.79247",10:00,0.0,66,66,713.0
Elizabeth Drive Westbound,"-33.87824,150.78295",10:00,0.0,66,66,713.0
Elizabeth Drive Westbound,"-33.87576,150.76878",10:00,0.0,71,71,713.0
Elizabeth Drive Westbound,"-33.87385,150.75439",10:00,0.0,71,71,713.0
Elizabeth Drive Westbound,"-33.87348,150.74997",10:00,0.0,71,71,713.0
Elizabeth Drive Westbound,"-33.87092,150.73242",10:00,0.0,80,80,713.0
Elizabeth Drive Westbound,"-33.86831,150.71664",10:00,0.0,70,70,713.0
Elizabeth Drive Westbound,"-33.86463,150.70826",10:00,0.0,58,58,713.0
Elizabeth Drive Westbound,"-33.87716,150.84332",10:15,0.0,58,58,713.0
Elizabeth Drive Westbound,"-33.87476,150.83832",10:15,0.0,71,71,713.0
Elizabeth Drive Westbound,"-33.87603,150.82784",10:15,0.0,66,66,713.0
Elizabeth Drive Westbound,"-33.88073,150.81972",10:15,0.0,71,71,713.0
Elizabeth Drive Westbound,"-33.88042,150.8097",10:15,0.0,66,66,713.0
Elizabeth Drive Westbound,"-33.88076,150.80432",10:15,0.0,67,67,713.0
Elizabeth Drive Westbound,"-33.88049,150.79247",10:15,0.0,66,66,713.0
Elizabeth Drive Westbound,"-33.87824,150.78295",10:15,0.0,66,66,713.0
Elizabeth Drive Westbound,"-33.87576,150.76878",10:15,0.0,71,71,713.0
Elizabeth Drive Westbound,"-33.87385,150.75439",10:15,0.0,71,71,713.0
Elizabeth Drive Westbound,"-33.87348,150.74997",10:15,0.0,71,71,713.0
Elizabeth Drive Westbound,"-33.87092,150.73242",10:15,0.0,80,80,713.0
Elizabeth Drive Westbound,"-33.86831,150.71664",10:15,0.0,70,70,713.0
Elizabeth Drive Westbound,"-33.86463,150.70826",10:15,0.0,58,58,713.0
Elizabeth Drive Westbound,"-33.87716,150.84332",10:30,15.789473684210533,48,57,713.0
Elizabeth Drive Westbound,"-33.87476,150.83832",10:30,0.0,71,71,713.0
Elizabeth Drive Westbound,"-33.87603,150.82784",10:30,0.0,66,66,713.0
Elizabeth Drive Westbound,"-33.88073,150.81972",10:30,0.0,71,71,713.0
Elizabeth Drive Westbound,"-33.88042,150.8097",10:30,0.0,66,66,713.0
Elizabeth Drive Westbound,"-33.88076,150.80432",10:30,0.0,67,67,713.0
Elizabeth Drive Westbound,"-33.88049,150.79247",10:30,0.0,66,66,713.0
Elizabeth Drive Westbound,"-33.87824,150.78295",10:30,0.0,66,66,713.0
Elizabeth Drive Westbound,"-33.87576,150.76878",10:30,0.0,71,71,713.0
Elizabeth Drive Westbound,"-33.87385,150.75439",10:30,0.0,71,71,713.0
Elizabeth Drive Westbound,"-33.87348,150.74997",10:30,0.0,71,71,713.0
Elizabeth Drive Westbound,"-33.87092,150.73242",10:30,0.0,80,80,713.0
Elizabeth Drive Westbound,"-33.86831,150.71664",10:30,0.0,70,70,713.0
Elizabeth Drive Westbound,"-33.86463,150.70826",10:30,0.0,58,58,713.0
Elizabeth Drive Westbound,"-33.87716,150.84332",10:45,0.0,58,58,713.0
Elizabeth Drive Westbound,"-33.87476,150.83832",10:45,0.0,71,71,713.0
Elizabeth Drive Westbound,"-33.87603,150.82784",10:45,0.0,66,66,713.0
Elizabeth Drive Westbound,"-33.88073,150.81972",10:45,0.0,71,71,713.0
Elizabeth Drive Westbound,"-33.88042,150.8097",10:45,0.0,66,66,713.0
Elizabeth Drive Westbound,"-33.88076,150.80432",10:45,0.0,66,66,713.0
Elizabeth Drive Westbound,"-33.88049,150.79247",10:45,0.0,65,65,713.0
Elizabeth Drive Westbound,"-33.87824,150.78295",10:45,0.0,65,65,713.0
Elizabeth Drive Westbound,"-33.87576,150.76878",10:45,0.0,71,71,713.0
Elizabeth Drive Westbound,"-33.87385,150.75439",10:45,0.0,71,71,713.0
Elizabeth Drive Westbound,"-33.87348,150.74997",10:45,0.0,71,71,713.0
Elizabeth Drive Westbound,"-33.87092,150.73242",10:45,0.0,80,80,713.0
Elizabeth Drive Westbound,"-33.86831,150.71664",10:45,0.0,70,70,713.0
Elizabeth Drive Westbound,"-33.86463,150.70826",10:45,0.0,58,58,713.0
Elizabeth Drive Eastbound,"-33.86547,150.69865",06:15,30.612244897959183,34,49,1029.0
Elizabeth Drive Eastbound,"-33.86461,150.70842",06:15,0.0,75,75,1029.0
Elizabeth Drive Eastbound,"-33.86851,150.71696",06:15,0.0,64,64,1029.0
Elizabeth Drive Eastbound,"-33.87107,150.73361",06:15,0.0,78,78,1029.0
Elizabeth Drive Eastbound,"-33.87338,150.75003",06:15,0.0,74,74,1029.0
Elizabeth Drive Eastbound,"-33.87418,150.75697",06:15,0.0,71,71,1029.0
Elizabeth Drive Eastbound,"-33.87592,150.76988",06:15,0.0,74,74,1029.0
Elizabeth Drive Eastbound,"-33.87935,150.78513",06:15,0.0,67,67,1029.0
Elizabeth Drive Eastbound,"-33.8807,150.79352",06:15,0.0,61,61,1029.0
Elizabeth Drive Eastbound,"-33.88072,150.80624",06:15,0.0,66,66,1029.0
Elizabeth Drive Eastbound,"-33.88042,150.8097",06:15,0.0,66,66,1029.0
Elizabeth Drive Eastbound,"-33.88073,150.81972",06:15,15.492957746478876,60,71,1029.0
Elizabeth Drive Eastbound,"-33.87603,150.82784",06:15,0.0,66,66,1029.0
Elizabeth Drive Eastbound,"-33.87476,150.83832",06:15,15.492957746478876,60,71,1029.0
Elizabeth Drive Eastbound,"-33.877,150.84343",06:15,0.0,66,66,1029.0
Elizabeth Drive Eastbound,"-33.86547,150.69865",06:30,0.0,48,48,1029.0
Elizabeth Drive Eastbound,"-33.86461,150.70842",06:30,0.0,75,75,1029.0
Elizabeth Drive Eastbound,"-33.86851,150.71696",06:30,40.625,38,64,1029.0
Elizabeth Drive Eastbound,"-33.87107,150.73361",06:30,0.0,78,78,1029.0
Elizabeth Drive Eastbound,"-33.87338,150.75003",06:30,0.0,74,74,1029.0
Elizabeth Drive Eastbound,"-33.87418,150.75697",06:30,0.0,71,71,1029.0
Elizabeth Drive Eastbound,"-33.87592,150.76988",06:30,0.0,74,74,1029.0
Elizabeth Drive Eastbound,"-33.87935,150.78513",06:30,0.0,67,67,1029.0
Elizabeth Drive Eastbound,"-33.8807,150.79352",06:30,0.0,61,61,1029.0
Elizabeth Drive Eastbound,"-33.88072,150.80624",06:30,0.0,65,65,1029.0
Elizabeth Drive Eastbound,"-33.88042,150.8097",06:30,0.0,66,66,1029.0
Elizabeth Drive Eastbound,"-33.88073,150.81972",06:30,0.0,70,70,1029.0
Elizabeth Drive Eastbound,"-33.87603,150.82784",06:30,0.0,66,66,1029.0
Elizabeth Drive Eastbound,"-33.87476,150.83832",06:30,0.0,70,70,1029.0
Elizabeth Drive Eastbound,"-33.877,150.84343",06:30,0.0,66,66,1029.0
Elizabeth Drive Eastbound,"-33.86547,150.69865",06:45,0.0,48,48,1029.0
Elizabeth Drive Eastbound,"-33.86461,150.70842",06:45,0.0,75,75,1029.0
Elizabeth Drive Eastbound,"-33.86851,150.71696",06:45,0.0,65,65,1029.0
Elizabeth Drive Eastbound,"-33.87107,150.73361",06:45,0.0,78,78,1029.0
Elizabeth Drive Eastbound,"-33.87338,150.75003",06:45,0.0,74,74,1029.0
Elizabeth Drive Eastbound,"-33.87418,150.75697",06:45,0.0,71,71,1029.0
Elizabeth Drive Eastbound,"-33.87592,150.76988",06:45,0.0,74,74,1029.0
Elizabeth Drive Eastbound,"-33.87935,150.78513",06:45,0.0,67,67,1029.0
Elizabeth Drive Eastbound,"-33.8807,150.79352",06:45,25.806451612903224,46,62,1029.0
Elizabeth Drive Eastbound,"-33.88072,150.80624",06:45,0.0,65,65,1029.0
Elizabeth Drive Eastbound,"-33.88042,150.8097",06:45,0.0,66,66,1029.0
Elizabeth Drive Eastbound,"-33.88073,150.81972",06:45,0.0,70,70,1029.0
Elizabeth Drive Eastbound,"-33.87603,150.82784",06:45,0.0,66,66,1029.0
Elizabeth Drive Eastbound,"-33.87476,150.83832",06:45,0.0,70,70,1029.0
Elizabeth Drive Eastbound,"-33.877,150.84343",06:45,0.0,66,66,1029.0
Elizabeth Drive Eastbound,"-33.86547,150.69865",10:00,0.0,49,49,1119.0
Elizabeth Drive Eastbound,"-33.86461,150.70842",10:00,0.0,75,75,1119.0
Elizabeth Drive Eastbound,"-33.86851,150.71696",10:00,0.0,65,65,1119.0
Elizabeth Drive Eastbound,"-33.87107,150.73361",10:00,0.0,78,78,1119.0
Elizabeth Drive Eastbound,"-33.87338,150.75003",10:00,0.0,74,74,1119.0
Elizabeth Drive Eastbound,"-33.87418,150.75697",10:00,0.0,71,71,1119.0
Elizabeth Drive Eastbound,"-33.87592,150.76988",10:00,0.0,74,74,1119.0
Elizabeth Drive Eastbound,"-33.87935,150.78513",10:00,0.0,67,67,1119.0
Elizabeth Drive Eastbound,"-33.8807,150.79352",10:00,0.0,62,62,1119.0
Elizabeth Drive Eastbound,"-33.88072,150.80624",10:00,0.0,66,66,1119.0
Elizabeth Drive Eastbound,"-33.88042,150.8097",10:00,0.0,66,66,1119.0
Elizabeth Drive Eastbound,"-33.88073,150.81972",10:00,0.0,71,71,1119.0
Elizabeth Drive Eastbound,"-33.87603,150.82784",10:00,0.0,66,66,1119.0
Elizabeth Drive Eastbound,"-33.87476,150.83832",10:00,0.0,71,71,1119.0
Elizabeth Drive Eastbound,"-33.877,150.84343",10:00,0.0,66,66,1119.0
Elizabeth Drive Eastbound,"-33.86547,150.69865",10:15,39.583333333333336,29,48,1119.0
Elizabeth Drive Eastbound,"-33.86461,150.70842",10:15,0.0,75,75,1119.0
Elizabeth Drive Eastbound,"-33.86851,150.71696",10:15,0.0,65,65,1119.0
Elizabeth Drive Eastbound,"-33.87107,150.73361",10:15,0.0,78,78,1119.0
Elizabeth Drive Eastbound,"-33.87338,150.75003",10:15,0.0,74,74,1119.0
Elizabeth Drive Eastbound,"-33.87418,150.75697",10:15,0.0,71,71,1119.0
Elizabeth Drive Eastbound,"-33.87592,150.76988",10:15,0.0,74,74,1119.0
Elizabeth Drive Eastbound,"-33.87935,150.78513",10:15,25.0,51,68,1119.0
Elizabeth Drive Eastbound,"-33.8807,150.79352",10:15,0.0,62,62,1119.0
Elizabeth Drive Eastbound,"-33.88072,150.80624",10:15,0.0,67,67,1119.0
Elizabeth Drive Eastbound,"-33.88042,150.8097",10:15,0.0,66,66,1119.0
Elizabeth Drive Eastbound,"-33.88073,150.81972",10:15,0.0,71,71,1119.0
Elizabeth Drive Eastbound,"-33.87603,150.82784",10:15,0.0,66,66,1119.0
Elizabeth Drive Eastbound,"-33.87476,150.83832",10:15,0.0,71,71,1119.0
Elizabeth Drive Eastbound,"-33.877,150.84343",10:15,0.0,66,66,1119.0
Elizabeth Drive Eastbound,"-33.86547,150.69865",10:30,39.583333333333336,29,48,1119.0
Elizabeth Drive Eastbound,"-33.86461,150.70842",10:30,0.0,75,75,1119.0
Elizabeth Drive Eastbound,"-33.86851,150.71696",10:30,0.0,65,65,1119.0
